id,geom,longitude,latitude,classname,time,utm_x,utm_y,utm_z,regionname_1,regionname_2,regionname_3,regionname_4,roadaddr,roadaddrnum,status,gu
39032,0101000020E61000001D9024F1652C60408FFC509F35084240,129.3874441,36.06413642,trash,2024-06-13 08:25:52,36.064079,129.387421,32.282635,경상북도,포항시 북구,두호동,,,,0,북구
39053,0101000020E61000003E0E7F092B2D60402B3B32545E094240,129.4115036,36.07319119,trash,2024-06-13 08:31:13,36.073307,129.411453,31.816097,경상북도,포항시 북구,여남동,,해안로,498.0,0,북구
39054,0101000020E6100000FB77259A1C2D604064EF873282094240,129.4097415,36.07428581,trash,2024-06-13 08:31:43,36.074238,129.409698,32.239433,경상북도,포항시 북구,여남동,,,,0,북구
39056,0101000020E6100000CE92BA3A172D6040B66555A07D094240,129.4090856,36.07414631,trash,2024-06-13 08:31:51,36.074078,129.408997,32.454948,경상북도,포항시 북구,여남동,,,,1,북구
39057,0101000020E610000043CF40D3122D604009C5096278094240,129.408548,36.0739863,trash,2024-06-13 08:31:58,36.073921,129.408508,32.407768,경상북도,포항시 북구,여남동,,,,0,북구
39058,0101000020E6100000EEDF38F4092D6040A431825B5C094240,129.4074651,36.07313103,trash,2024-06-13 08:32:17,36.073059,129.407471,32.41996,경상북도,포항시 북구,환호동,,여남포길,15.0,0,북구
39080,0101000020E6100000020085239D2B60400644BCCB49014240,129.362932,36.01006457,trash,2024-06-13 13:20:41,36.010067,129.363007,35.579002,경상북도,포항시 남구,대도동,,,,2,남구
39086,0101000020E610000070F433AD252C6040D901B20874044240,129.3795992,36.03479108,trash,2024-06-13 13:28:23,36.034885,129.379593,34.878952,경상북도,포항시 남구,송도동,,송도해안길,36.0,2,남구
39088,0101000020E61000009A4B774A222C60406B08BD6B87044240,129.3791859,36.03538272,trash,2024-06-13 13:30:16,36.035339,129.379303,35.344677,경상북도,포항시 남구,송도동,,,,2,남구
39100,0101000020E610000071A1EC67FA2B6040C0B5B04705054240,129.3743171,36.03922363,trash,2024-06-13 13:35:44,36.039261,129.374252,33.949028,경상북도,포항시 남구,송도동,,송림로,106.0,1,남구
39104,0101000020E6100000A607777B222C6040A8E14601B2044240,129.3792093,36.03668228,trash,2024-06-13 13:37:55,36.036572,129.379211,34.807446,경상북도,포항시 남구,송도동,,,,1,남구
39106,0101000020E61000008DE0388E112C6040076DFA284B044240,129.377143,36.0335437,trash,2024-06-13 13:38:56,36.033459,129.377106,33.095646,경상북도,포항시 남구,송도동,,,,1,남구
39108,0101000020E61000003D534189002C6040C97EA9A895044240,129.3750654,36.03581723,trash,2024-06-13 13:40:14,36.035889,129.375,32.970272,경상북도,포항시 남구,송도동,,,,0,남구
39110,0101000020E61000001E523280FD2B604099ECE8D8B7044240,129.3746949,36.03686057,trash,2024-06-13 13:41:45,36.036823,129.374756,33.593243,경상북도,포항시 남구,송도동,,,,1,남구
39113,0101000020E6100000F9559CF9FA2B60404C68E67EF0044240,129.3743866,36.03858935,trash,2024-06-13 13:49:17,36.038536,129.374374,32.540966,경상북도,포항시 남구,송도동,,,,1,남구
39117,0101000020E6100000EAB5535BF92B6040BD95997F4D044240,129.3741891,36.03361506,trash,2024-06-13 13:57:39,36.033684,129.3741,32.77861,경상북도,포항시 남구,송도동,,,,0,남구
39127,0101000020E61000001B90ECD7B92B6040BE4006C334044240,129.366436,36.03286016,trash,2024-06-13 14:00:01,36.032928,129.366379,32.388317,경상북도,포항시 북구,죽도동,,,,1,북구
39130,0101000020E610000066FE88BEB52B604080E3357A43044240,129.3659356,36.03330925,trash,2024-06-13 14:00:52,36.033432,129.365921,33.344322,경상북도,포항시 북구,죽도동,,,,0,북구
39151,0101000020E6100000497A35D7022C604069A163BEE9034240,129.3753468,36.03057079,trash,2024-06-13 14:13:01,36.030537,129.375305,33.598515,경상북도,포항시 남구,송도동,,송림로9번길,8.0,0,남구
39152,0101000020E61000004CEF04E0FA2B6040F326CF7C07044240,129.3743744,36.0314785,trash,2024-06-13 14:13:44,36.031525,129.374405,34.159889,경상북도,포항시 남구,송도동,,,,1,남구
39165,0101000020E6100000AD80B71C002C604003F9D64909044240,129.3750137,36.03153346,trash,2024-06-13 14:27:48,36.031628,129.375015,33.98177,경상북도,포항시 남구,송도동,,,,0,남구
39166,0101000020E6100000FCDEA9C3FE2B6040B2C81E5723044240,129.3748492,36.0323285,trash,2024-06-13 14:28:08,36.032452,129.374847,34.359882,경상북도,포항시 남구,송도동,,,,1,남구
39175,0101000020E6100000D8B2171EDD2B60405C53A886B2034240,129.3707419,36.02888568,trash,2024-06-13 14:35:03,36.028908,129.370667,34.724064,경상북도,포항시 남구,해도동,,,,2,남구
39176,0101000020E6100000941170EBDA2B6040CA4BC0F1C7034240,129.3704736,36.02953932,trash,2024-06-13 14:35:35,36.029552,129.370407,35.14584,경상북도,포항시 남구,해도동,,축항로,19.0,1,남구
39188,0101000020E6100000230BDA0DEA2B604010D4D693BE034240,129.3723211,36.02925346,trash,2024-06-13 14:49:56,36.029156,129.372253,34.231251,경상북도,포항시 남구,해도동,,,,0,남구
39195,0101000020E61000001127C268D32B6040DFAC0DE110044240,129.3695568,36.03176511,trash,2024-06-13 14:52:11,36.031784,129.369476,34.681911,경상북도,포항시 북구,죽도동,,죽도로68번길,21.0,2,북구
39200,0101000020E6100000127DDAA9CD2B60406A9BBF3323044240,129.3688554,36.03232428,trash,2024-06-13 14:52:28,36.032352,129.368744,34.490582,경상북도,포항시 북구,죽도동,,죽도로68번길,11.0,0,북구
39206,0101000020E61000009B712047BF2B6040D25EC880F4034240,129.3670993,36.03089914,trash,2024-06-13 14:54:20,36.030777,129.367111,35.594296,경상북도,포항시 북구,죽도동,,,,2,북구
39209,0101000020E610000024C1F911CB2B604047158770D9034240,129.3685388,36.03007323,trash,2024-06-13 14:58:29,36.030113,129.3685,35.912724,경상북도,포항시 북구,죽도동,,,,1,북구
39213,0101000020E61000003EE38D00C22B604005573F5EE2034240,129.3674319,36.03034571,trash,2024-06-13 14:59:01,36.030308,129.36734,36.104832,경상북도,포항시 북구,죽도동,,중앙로192번길,5.0,0,북구
39218,0101000020E6100000C8D272BDCC2B6040B715CD16DE024240,129.3687427,36.02240262,trash,2024-06-13 15:07:07,36.022343,129.368698,37.38456,경상북도,포항시 남구,해도동,,,,0,남구
39220,0101000020E61000003AFF5CB9D82B60407023141327024240,129.3702056,36.01681746,trash,2024-06-13 15:08:27,36.016739,129.370148,39.440956,경상북도,포항시 남구,해도동,,,,0,남구
39222,0101000020E6100000919BD47BB02B60402B45BA495F014240,129.3652934,36.01072046,trash,2024-06-13 15:09:45,36.010746,129.365173,37.897858,경상북도,포항시 남구,대도동,,,,0,남구
39247,0101000020E610000013B35EB21CAA5F40295203DB0DB84240,126.6580015,37.43792284,trash,2024-06-13 17:15:27,37.438011,126.658066,63.116367,인천광역시,미추홀구,학익동,,,,0,
39249,0101000020E6100000357BA20314AA5F4042D98D5E1EB84240,126.6574716,37.4384268,trash,2024-06-13 17:20:52,37.438396,126.657501,51.781467,인천광역시,미추홀구,학익동,,,,2,
39309,0101000020E6100000681D5B37372B6040A4BC5FDD7A034240,129.3504903,36.02718703,trash,2024-06-16 10:11:24,36.027145,129.350403,40.632164,경상북도,포항시 북구,학잠동,,양학로34번길,8.0,1,북구
39321,0101000020E6100000C273A74A322B6040EBAF19F0E2024240,129.3498891,36.02255059,trash,2024-06-16 10:16:23,36.022476,129.349808,36.847771,경상북도,포항시 북구,득량동,,,,1,북구
39323,0101000020E6100000550718C92E2B6040A334FDC6CC024240,129.3494611,36.02187431,trash,2024-06-16 10:16:32,36.021832,129.349396,37.144695,경상북도,포항시 북구,득량동,,,,1,북구
39331,0101000020E61000005EFA72A92B2B604031D2B653F4014240,129.3490798,36.01526877,trash,2024-06-16 10:18:39,36.015213,129.349091,32.368664,경상북도,포항시 북구,죽도동,,,,2,북구
39345,0101000020E610000056BEE66B5F2B60400F2260CC7D014240,129.3553981,36.01165156,trash,2024-06-16 10:26:45,36.011719,129.355301,34.578949,경상북도,포항시 남구,상도동,,,,0,남구
39352,0101000020E610000045D7B8B6612B604005AD2E30DD024240,129.3556779,36.02237513,trash,2024-06-16 10:32:57,36.022465,129.355652,33.667919,경상북도,포항시 북구,죽도동,,중흥로,195.0,2,북구
39354,0101000020E6100000C7CAAB13662B6040CAED402EDB024240,129.3562106,36.02231386,trash,2024-06-16 10:33:07,36.02224,129.356262,34.306343,경상북도,포항시 북구,죽도동,,,,0,북구
39358,0101000020E610000024CDDE89662B604098F49F068A014240,129.3562669,36.01202472,trash,2024-06-16 10:36:53,36.012016,129.35614,35.622219,경상북도,포항시 남구,상도동,,,,1,남구
39380,0101000020E61000005C55A85F0A2B60402A4C9AD8DA034240,129.3450163,36.03011615,trash,2024-06-16 14:53:51,36.030231,129.345062,39.339279,경상북도,포항시 북구,득량동,,,,2,북구
39418,0101000020E61000007B79A863AA2A6040F3EE319723074240,129.3332995,36.05577364,trash,2024-06-16 15:12:16,36.05571,129.333389,64.064766,경상북도,포항시 북구,흥해읍,대련리,,,2,북구
39430,0101000020E6100000E980EFDF172B604063497A6720054240,129.3466644,36.0400514,trash,2024-06-16 15:16:13,36.039951,129.34671,49.600208,경상북도,포항시 북구,용흥동,,,,1,북구
39433,0101000020E6100000007CAE86632B6040E7738CEA51044240,129.3558992,36.03374988,trash,2024-06-16 15:18:09,36.033646,129.355911,34.299839,경상북도,포항시 북구,용흥동,,,,2,북구
39441,0101000020E61000003951E6B23D2B60409E1ABA1C5D034240,129.3512816,36.02627906,trash,2024-06-16 15:21:12,36.026333,129.351242,34.390903,경상북도,포항시 북구,학잠동,,,,0,북구
39448,0101000020E610000084F1AE9DD62A60404DBD365942034240,129.3386982,36.0254623,trash,2024-06-16 15:46:44,36.025398,129.338806,57.347939,경상북도,포항시 남구,대잠동,,,,0,남구
39459,0101000020E6100000DCD45A3E382B60401DDFF1DEB3014240,129.3506157,36.01330172,trash,2024-06-16 16:00:02,36.013378,129.350693,32.417366,경상북도,포항시 남구,상도동,,,,0,남구
39460,0101000020E61000007FA9F5DF482B6040A15DE55908024240,129.3526459,36.01587986,trash,2024-06-16 16:00:45,36.015923,129.352707,33.327049,경상북도,포항시 북구,죽도동,,,,1,북구
39462,0101000020E6100000F4343C63612B60408546EEF3EF014240,129.3556381,36.01513528,trash,2024-06-16 16:01:38,36.015049,129.355682,33.093571,경상북도,포항시 남구,상도동,,,,0,남구
39469,0101000020E6100000499B11B1582B60402C041C02F7024240,129.3545766,36.02316309,trash,2024-06-16 16:09:18,36.023254,129.354553,33.694263,경상북도,포항시 북구,죽도동,,,,2,북구
39472,0101000020E61000003497BD482C2B60401565F9798A034240,129.3491558,36.02766347,trash,2024-06-16 16:12:31,36.027649,129.349045,39.097164,경상북도,포항시 북구,학잠동,,,,0,북구
39499,0101000020E6100000E63312F62B2B6040C64341B9AE014240,129.3491164,36.01314464,trash,2024-06-17 10:05:50,36.013023,129.349152,37.678776,경상북도,포항시 남구,상도동,,,,1,남구
39500,0101000020E6100000120368134F2B604070B23D8228024240,129.3534028,36.01686123,trash,2024-06-17 10:08:55,36.016872,129.353455,37.429382,경상북도,포항시 북구,죽도동,,,,1,북구
39505,0101000020E6100000EB7ECBC17B2B60400F5EA14462024240,129.3588571,36.0186239,trash,2024-06-17 10:17:59,36.018562,129.358917,32.147606,경상북도,포항시 남구,상도동,,,,2,남구
39525,0101000020E6100000A05E930CE92A6040CC3D25E07B044240,129.3409484,36.03503038,trash,2024-06-17 11:39:25,36.03511,129.340973,60.621136,경상북도,포항시 북구,득량동,,,,0,북구
39526,0101000020E6100000AE1A5B14E62A6040CF23768191044240,129.3405859,36.03569048,trash,2024-06-17 11:40:07,36.035618,129.340576,61.92168,경상북도,포항시 북구,득량동,,,,0,북구
39554,0101000020E61000002A2D6C1D612B6040D920ED5651034240,129.3556049,36.02591979,trash,2024-06-17 12:03:22,36.026009,129.35556,33.556999,경상북도,포항시 북구,죽도동,,,,2,북구
39556,0101000020E6100000856720805B2B6040175245C45B034240,129.3549195,36.026238,trash,2024-06-17 12:03:33,36.026363,129.354889,34.05423,경상북도,포항시 북구,용흥동,,,,2,북구
39561,0101000020E6100000DD7330CA542B604053F96C69D5034240,129.3541003,36.02995031,trash,2024-06-17 12:06:58,36.029984,129.354019,46.252296,경상북도,포항시 북구,용흥동,,새천년대로631번길,12.0,2,북구
39563,0101000020E6100000069468775D2B60407B620D24F0034240,129.3551595,36.03076602,trash,2024-06-17 12:07:36,36.03075,129.35524,51.589161,경상북도,포항시 북구,용흥동,,새천년대로631번길,14.0,2,북구
39566,0101000020E6100000412E0890612B604013DC990ECD034240,129.3556595,36.02969534,trash,2024-06-17 12:11:03,36.029758,129.355637,38.522511,경상북도,포항시 북구,용흥동,,,,0,북구
39570,0101000020E6100000DF706FA6822B6040938FC2CC19044240,129.3596985,36.03203735,trash,2024-06-17 12:12:57,36.032047,129.359772,31.843262,경상북도,포항시 북구,용흥동,,,,2,북구
39571,0101000020E61000002E026428952B604088600AC4F5034240,129.3619577,36.03093768,trash,2024-06-17 12:13:40,36.030857,129.362015,32.320004,경상북도,포항시 북구,죽도동,,중흥로309번길,18.0,2,북구
39576,0101000020E61000007AB34AA4B42B60409CD7164847044240,129.365801,36.03342534,trash,2024-06-17 12:19:12,36.033508,129.365845,32.367275,경상북도,포항시 북구,죽도동,,,,1,북구
39580,0101000020E610000092620BEEC42B604099E3C663BB044240,129.3677893,36.03696868,trash,2024-06-17 12:22:18,36.03688,129.367691,31.586914,경상북도,포항시 북구,남빈동,,칠성로,53.0,1,북구
