id,geom,longitude,latitude,classname,time,utm_x,utm_y,utm_z,regionname_1,regionname_2,regionname_3,regionname_4,roadaddr,roadaddrnum,status,gu
38565,0101000020E6100000280DB31B3F2B60407D831A7FF7024240,129.3514536,36.02317799,banner,2024-06-03 00:41:37,36.023234,129.351571,34.162319,경상북도,포항시 북구,죽도동,,,,0,북구
38571,0101000020E61000003FC91BAF5E2B6040F6779F18D3024240,129.3553081,36.02206714,banner,2024-06-03 00:44:31,36.022112,129.355374,33.775266,경상북도,포항시 북구,죽도동,,,,2,북구
38578,0101000020E610000003A56FFE6B2B6040CCA63B71BF024240,129.3569328,36.02146736,banner,2024-06-03 00:47:01,36.021445,129.356891,33.656273,경상북도,포항시 북구,죽도동,,,,2,북구
38589,0101000020E61000006BAE05E33A2B6040AA86C494ED024240,129.3509383,36.0228754,banner,2024-06-03 01:05:54,36.022817,129.350907,37.700708,경상북도,포항시 북구,득량동,,,,0,북구
38592,0101000020E6100000618C48D3442B6040B25CC12321034240,129.3521515,36.02444884,banner,2024-06-03 01:13:44,36.024527,129.352106,37.480672,경상북도,포항시 북구,득량동,,,,2,북구
38596,0101000020E610000047ED2B10232B604094A7A264A0034240,129.3480302,36.02833231,banner,2024-06-03 01:16:26,36.028456,129.348044,43.859726,경상북도,포항시 북구,학잠동,,,,2,북구
38599,0101000020E61000007B6E80BA062B6040B12BEDCDEE034240,129.3445714,36.03072523,banner,2024-06-03 01:18:22,36.030851,129.344588,50.658431,경상북도,포항시 북구,학잠동,,,,2,북구
38601,0101000020E610000098AEA216032B604030BCBCA204044240,129.344127,36.03139147,banner,2024-06-03 01:18:34,36.03149,129.344132,51.999092,경상북도,포항시 북구,득량동,,,,0,북구
38603,0101000020E6100000DC1C09C0002B604092BB15592E044240,129.3438416,36.03266443,banner,2024-06-03 01:19:16,36.032704,129.343967,53.954335,경상북도,포항시 북구,학잠동,,,,2,북구
38607,0101000020E61000004EB14ECB092B60404B462795FE034240,129.3449456,36.03120675,banner,2024-06-03 01:22:38,36.031308,129.344989,47.890389,경상북도,포항시 북구,학잠동,,양학로108번길,6.0,2,북구
38609,0101000020E61000006ABD31B4FC2A6040B002F00732044240,129.3433476,36.03277683,banner,2024-06-03 01:26:10,36.03291,129.343344,53.79975,경상북도,포항시 북구,득량동,,,,1,북구
38611,0101000020E6100000551FBEF8F92A6040575098123F044240,129.3430141,36.03317482,banner,2024-06-03 01:26:27,36.033112,129.343132,54.520371,경상북도,포항시 북구,득량동,,,,0,북구
38615,0101000020E610000041F1BD46F92A6040E0B994E325044240,129.3429292,36.03240628,banner,2024-06-03 01:30:50,36.032435,129.342813,57.48206,경상북도,포항시 북구,득량동,,,,0,북구
38617,0101000020E61000009EAF2B2AD82A604034DCDAE2E7034240,129.3388873,36.0305141,banner,2024-06-03 01:34:02,36.030477,129.338993,79.805835,경상북도,포항시 남구,이동,,,,2,남구
38623,0101000020E610000075505352F12A6040E3B60A7353034240,129.3419582,36.02598417,banner,2024-06-03 01:37:00,36.026015,129.341992,80.518197,경상북도,포항시 남구,대잠동,,,,1,남구
38625,0101000020E6100000A0CEB530F32A60407FFBDD9473034240,129.3421863,36.02696477,banner,2024-06-03 01:37:25,36.02703,129.342199,86.726953,경상북도,포항시 남구,대잠동,,,,1,남구
38627,0101000020E61000001977F7A6F12A60408074DB5D64034240,129.3419986,36.02650045,banner,2024-06-03 01:43:15,36.02637,129.342025,84.098842,경상북도,포항시 남구,대잠동,,,,0,남구
38631,0101000020E610000067A0BD31D32A60403F512B4D1D044240,129.3382806,36.03214421,banner,2024-06-03 01:47:36,36.032261,129.338264,86.510261,경상북도,포항시 남구,이동,,,,0,남구
38632,0101000020E61000001A9F399CBE2A6040AB82DEF5F9034240,129.3357679,36.03106569,banner,2024-06-03 01:50:18,36.030952,129.3357,67.388301,경상북도,포항시 남구,이동,,,,2,남구
38642,0101000020E610000069C3F8FA862A60402086C91AF8004240,129.3289771,36.00757155,banner,2024-06-03 01:59:12,36.00764,129.328876,36.559855,경상북도,포항시 남구,효자동,,효자동길1번길,8.0,2,남구
38646,0101000020E6100000D5BE059CE52A6040CDE866E0C7014240,129.3405285,36.01391225,banner,2024-06-03 02:11:34,36.013864,129.340631,42.610124,경상북도,포항시 남구,대잠동,,,,2,남구
38653,0101000020E61000007D3AAD310D2B6040B312A984C6024240,129.3453606,36.02168329,banner,2024-06-03 02:16:46,36.021723,129.345277,69.277797,경상북도,포항시 남구,대잠동,,대이로46번길,35.0,1,남구
38654,0101000020E61000006226A3D6062B604081B2B2C4AA024240,129.3445848,36.02083644,banner,2024-06-03 02:17:23,36.020709,129.344549,63.283935,경상북도,포항시 남구,대잠동,,대이로46번길,25.0,2,남구
38683,0101000020E6100000C587A42D592C60401EB373BC81084240,129.385886,36.06645923,banner,2024-06-03 23:15:51,36.066447,129.385943,29.245152,경상북도,포항시 북구,두호동,,,,2,북구
38690,0101000020E61000006D55FA479C2C604060079F64BB084240,129.3940773,36.06821878,banner,2024-06-03 23:25:58,36.068165,129.394099,35.65638,경상북도,포항시 북구,환호동,,환호공원길,38.0,1,북구
38692,0101000020E61000003E0AD5C2AB2C604049A8C5A5E3084240,129.3959669,36.06944725,banner,2024-06-03 23:26:43,36.069415,129.396044,34.594402,경상북도,포항시 북구,환호동,,,,2,북구
38694,0101000020E610000031D73C5FCC2C60401BAC2E29EC084240,129.3999478,36.06970706,banner,2024-06-03 23:28:14,36.069799,129.400045,34.377221,경상북도,포항시 북구,환호동,,삼호로468번길,6.0,2,북구
38695,0101000020E61000001CE826D5D62C60401AF735C7F2084240,129.4012247,36.069909,banner,2024-06-03 23:28:35,36.06981,129.401291,34.907435,경상북도,포항시 북구,환호동,,,,0,북구
38696,0101000020E6100000781FF97ECC2C604002FAEBB3A3084240,129.3999629,36.06749581,banner,2024-06-03 23:29:08,36.067391,129.399881,36.33965,경상북도,포항시 북구,환호동,,,,0,북구
38697,0101000020E6100000BEA90D2CC12C6040B4D6CD545F084240,129.3985806,36.06540928,banner,2024-06-03 23:29:37,36.065295,129.398603,35.434673,경상북도,포항시 북구,환호동,,,,0,북구
38710,0101000020E610000042C306B9D52B60402AAA9E9F95064240,129.3698392,36.05144115,banner,2024-06-03 23:46:50,36.051527,129.369782,37.834953,경상북도,포항시 북구,학산동,,항도길,14.0,2,북구
38712,0101000020E6100000C85CBDCAD32B6040385A657FB9064240,129.3696035,36.05253594,banner,2024-06-03 23:47:11,36.05258,129.369631,39.055495,경상북도,포항시 북구,학산동,,,,1,북구
38718,0101000020E6100000EC5C98EAEC2B6040F4CAE32EA1064240,129.3726705,36.05179392,banner,2024-06-04 00:03:32,36.05183,129.372755,36.175243,경상북도,포항시 북구,항구동,,,,2,북구
38719,0101000020E610000010988B3CF42B6040F9329491B4064240,129.373564,36.05238552,banner,2024-06-04 00:03:53,36.052409,129.373692,35.549166,경상북도,포항시 북구,항구동,,,,1,북구
38725,0101000020E6100000B70976D4F52B6040188B135960054240,129.3737585,36.04200281,banner,2024-06-04 00:08:11,36.042088,129.373856,34.457791,경상북도,포항시 남구,송도동,,,,0,남구
38730,0101000020E6100000914E7BBD162C60407A688B584A044240,129.3777759,36.03351886,banner,2024-06-04 00:14:03,36.033627,129.377841,35.045832,경상북도,포항시 남구,송도동,,,,1,남구
38732,0101000020E610000009D58052212C6040E6CB8D955E044240,129.3790677,36.03413648,banner,2024-06-04 00:15:06,36.034042,129.379035,35.712234,경상북도,포항시 남구,송도동,,,,0,남구
38735,0101000020E61000004A50D725292C604069B15B2F57044240,129.3800229,36.03391067,banner,2024-06-04 00:16:04,36.03386,129.380017,35.047989,경상북도,포항시 남구,송도동,,,,1,남구
38737,0101000020E61000002CF093AF252C60409796140E78044240,129.3796003,36.03491379,banner,2024-06-04 00:18:54,36.034875,129.379572,34.863571,경상북도,포항시 남구,송도동,,송도해안길,36.0,2,남구
38763,0101000020E6100000F49A9330BD2B60407490390109044240,129.3668445,36.0315248,banner,2024-06-04 00:29:33,36.031424,129.366924,36.621508,경상북도,포항시 북구,죽도동,,중앙로,206.0,0,북구
38766,0101000020E61000008FFBA19ABF2B60408EB6A02130044240,129.3671392,36.03271885,banner,2024-06-04 00:41:19,36.03282,129.367051,37.232625,경상북도,포항시 북구,죽도동,,죽도로,62.0,0,북구
38782,0101000020E610000044F5646C0A2C6040D74D3419CE034240,129.3762724,36.02972713,banner,2024-06-04 01:14:26,36.02974,129.376183,33.479776,경상북도,포항시 남구,송도동,,,,0,남구
38783,0101000020E6100000AF510E3AFE2B6040CBD7D751C7034240,129.3747835,36.02952025,banner,2024-06-04 01:14:43,36.029537,129.374738,33.802769,경상북도,포항시 남구,송도동,,,,2,남구
38785,0101000020E610000002DC0EC6FA2B6040D612CB9E02044240,129.374362,36.03132996,banner,2024-06-04 01:16:11,36.031322,129.374413,32.605585,경상북도,포항시 남구,송도동,,,,0,남구
38796,0101000020E6100000440FCC10AE2B604052A7CA207C054240,129.3649982,36.04285059,banner,2024-06-04 01:33:17,36.042907,129.365095,37.893209,경상북도,포항시 북구,덕산동,,,,0,북구
38807,0101000020E6100000056F29F9A52B604048510ADF6A054240,129.3640104,36.04232395,banner,2024-06-04 01:44:51,36.042388,129.363995,38.976764,경상북도,포항시 북구,덕산동,,서동로47번길,14.0,2,북구
38812,0101000020E61000008CFBDA67A32B60402356D70D21054240,129.363697,36.04007123,banner,2024-06-04 01:52:44,36.040027,129.363601,39.032163,경상북도,포항시 북구,신흥동,,,,0,북구
38813,0101000020E6100000CCAB4DA49B2B60402F74079A0D054240,129.3627492,36.03947759,banner,2024-06-04 01:54:28,36.039583,129.362689,37.725485,경상북도,포항시 북구,신흥동,,용당로139번길,5.0,0,북구
38815,0101000020E6100000B27FCB019A2B6040E12E2898FD044240,129.3625497,36.03898909,banner,2024-06-04 01:57:31,36.039015,129.362577,37.669873,경상북도,포항시 북구,신흥동,,,,1,북구
38818,0101000020E6100000A3B1A6C2752B6040D501BFDE87054240,129.358125,36.04320893,banner,2024-06-04 02:01:14,36.043076,129.358134,39.910936,경상북도,포항시 북구,용흥동,,새천년대로,785.0,2,북구
38822,0101000020E6100000963A3372762B6040A5845F1B50054240,129.3582088,36.04150717,banner,2024-06-04 02:01:47,36.041388,129.35823,37.897928,경상북도,포항시 북구,용흥동,,,,2,북구
38824,0101000020E6100000B7C3CDFE762B604089F4277034054240,129.3582758,36.04066278,banner,2024-06-04 02:02:08,36.040714,129.358342,37.9053,경상북도,포항시 북구,용흥동,,,,1,북구
38833,0101000020E61000008013EC93442B6040859FA8F1B8054240,129.3521213,36.04470654,banner,2024-06-04 02:09:29,36.04477,129.352206,84.265628,경상북도,포항시 북구,용흥동,,대안길,56.0,0,북구
38836,0101000020E6100000BD7D67DE482B6040CEF530C1B8054240,129.3526451,36.04470076,banner,2024-06-04 02:09:37,36.044641,129.352732,88.173554,경상북도,포항시 북구,용흥동,,,,2,북구
38844,0101000020E6100000E441B6D3372B6040FE06FA3262054240,129.3505648,36.0420593,banner,2024-06-04 02:15:59,36.04201,129.350672,49.613574,경상북도,포항시 북구,용흥동,,,,2,북구
38845,0101000020E6100000C0F3E12F392B60403ABD38253D054240,129.3507308,36.04092851,banner,2024-06-04 02:16:52,36.040842,129.350759,46.405992,경상북도,포항시 북구,용흥동,,,,0,북구
38847,0101000020E6100000D28CA929432B60404A3E510125054240,129.3519486,36.04019181,banner,2024-06-04 02:17:18,36.040207,129.352079,43.559153,경상북도,포항시 북구,용흥동,,,,1,북구
38848,0101000020E6100000A0C13B7C7D2B60403385AA4AB2044240,129.359068,36.03669103,banner,2024-06-04 02:18:53,36.036564,129.359029,36.487985,경상북도,포항시 북구,대흥동,,,,1,북구
38853,0101000020E6100000D1596A60562B604064A2C8DD76034240,129.354294,36.02706501,banner,2024-06-04 02:20:20,36.027033,129.354191,35.893823,경상북도,포항시 북구,용흥동,,,,1,북구
38862,0101000020E6100000AD35D674782A6040592C794DD6004240,129.3272041,36.00654,banner,2024-06-04 02:27:27,36.006644,129.327228,39.201515,경상북도,포항시 남구,효자동,,,,1,남구
38864,0101000020E610000002744021872A60409E440723EF004240,129.3289953,36.00729788,banner,2024-06-04 02:27:56,36.007258,129.3291,36.169104,경상북도,포항시 남구,효자동,,,,0,남구
38912,0101000020E610000017F2D9DEC72A604035EBB154CC004240,129.3368983,36.00623568,banner,2024-06-12 01:28:22,36.006184,129.336945,38.087605,경상북도,포항시 남구,효자동,,효성로,28.0,2,남구
38918,0101000020E6100000D1FB92AEC72A6040C59675F8B2004240,129.3368752,36.00546175,banner,2024-06-12 01:36:28,36.005562,129.336914,38.901634,경상북도,포항시 남구,효자동,,,,0,남구
38920,0101000020E6100000BFDAD4F3E32A6040A1D2B6CFC7004240,129.3403262,36.00609776,banner,2024-06-12 01:42:06,36.006035,129.340378,38.222591,경상북도,포항시 남구,효자동,,,,2,남구
38935,0101000020E6100000FE0C3992BF296040CD9F9B8E41014240,129.3046352,36.00981314,banner,2024-06-12 01:55:15,36.009869,129.304672,40.108749,경상북도,포항시 남구,연일읍,자명리,,,2,남구
38941,0101000020E6100000D5F8C58C3F2A6040D5F224B4E1034240,129.3202576,36.03032543,banner,2024-06-12 02:00:51,36.030262,129.320297,74.75901,경상북도,포항시 남구,지곡동,,,,2,남구
38944,0101000020E6100000BBEC72AEAD2A604062EB81EB5D034240,129.3337013,36.02630371,banner,2024-06-12 02:05:28,36.026207,129.333725,70.600815,경상북도,포항시 남구,이동,,,,1,남구
38945,0101000020E61000003144A801BB2A604089BB202C49034240,129.3353279,36.02567054,banner,2024-06-12 02:05:40,36.02557,129.335358,62.758598,경상북도,포항시 남구,이동,,,,1,남구
38950,0101000020E6100000478A892BDB2A60407830A92F1E014240,129.3392542,36.00873371,banner,2024-06-13 07:47:33,36.008694,129.339355,36.374512,경상북도,포항시 남구,효자동,,,,2,남구
38953,0101000020E610000021F086880A2B6040DE5FE361C5004240,129.3450358,36.00602363,banner,2024-06-13 07:52:06,36.005898,129.345047,37.746037,경상북도,포항시 남구,상도동,,,,2,남구
38956,0101000020E6100000472348D3052B60409EC66F2D7B004240,129.3444611,36.00375908,banner,2024-06-13 08:03:12,36.003731,129.344482,34.929932,경상북도,포항시 남구,상도동,,,,2,남구
38967,0101000020E6100000E959F0E2BB2B6040387F755D13014240,129.3666854,36.00840348,banner,2024-06-13 08:06:28,36.008492,129.366714,36.011341,경상북도,포항시 남구,대도동,,,,2,남구
38968,0101000020E610000067D91B4AC62B6040FEB595BA2D014240,129.3679553,36.00920803,banner,2024-06-13 08:06:45,36.009312,129.367996,36.114685,경상북도,포항시 남구,해도동,,,,0,남구
38969,0101000020E6100000690531F4DB2B604009DEB86F76014240,129.3705998,36.01142689,banner,2024-06-13 08:07:19,36.011559,129.370621,37.885479,경상북도,포항시 남구,해도동,,,,0,남구
38979,0101000020E6100000BB7280BF0E2C6040E5A36509F7024240,129.3768003,36.02316396,banner,2024-06-13 08:11:51,36.023235,129.37677,33.740082,경상북도,포항시 남구,해도동,,,,2,남구
38990,0101000020E6100000EC774623332C6040B1E0E88A48044240,129.3812424,36.03346382,banner,2024-06-13 08:14:23,36.033569,129.381271,33.660793,경상북도,포항시 남구,송도동,,,,2,남구
38993,0101000020E6100000FF976A0F2F2C6040A395A74061044240,129.3807447,36.03421791,banner,2024-06-13 08:14:35,36.034286,129.380768,33.526501,경상북도,포항시 남구,송도동,,,,0,남구
38994,0101000020E61000005EDD6F33F92B6040AC6C4437BA054240,129.37417,36.04474536,banner,2024-06-13 08:17:02,36.044643,129.374084,32.723492,경상북도,포항시 남구,송도동,,,,1,남구
38999,0101000020E61000008939AA49DA2B60400B5A750625054240,129.3703965,36.04019242,banner,2024-06-13 08:18:37,36.040264,129.370316,34.510181,경상북도,포항시 북구,동빈2가,,,,1,북구
39000,0101000020E61000006A020395DA2B6040E0416D1F68054240,129.3704324,36.04224007,banner,2024-06-13 08:19:09,36.042294,129.370468,31.832312,경상북도,포항시 북구,동빈2가,,,,2,북구
39006,0101000020E6100000ECEA41E8EE2B6040D0B3EF4497064240,129.3729135,36.05149137,banner,2024-06-13 08:21:31,36.051487,129.373047,32.676441,경상북도,포항시 북구,항구동,,,,2,북구
39014,0101000020E61000004506605C122C604011DEF99FFF064240,129.3772413,36.05467605,banner,2024-06-13 08:23:16,36.054741,129.377319,33.714695,경상북도,포항시 북구,항구동,,,,0,북구
39025,0101000020E61000005F8898BC302C60402F8ADF85EF074240,129.3809493,36.06199716,banner,2024-06-13 08:24:42,36.062073,129.381058,32.651817,경상북도,포항시 북구,두호동,,,,2,북구
39028,0101000020E610000041D99EDA3A2C60409EF3D2BD13084240,129.3821843,36.06310246,banner,2024-06-13 08:24:57,36.063179,129.382294,33.210728,경상북도,포항시 북구,두호동,,,,0,북구
39033,0101000020E610000063A3BE40742C6040FE9AAC0A12084240,129.389191,36.06305059,banner,2024-06-13 08:26:15,36.062927,129.389236,32.856693,경상북도,포항시 북구,두호동,,,,0,북구
39044,0101000020E61000007558FB0ECC2C6040C4CD937496084240,129.3999095,36.06709153,banner,2024-06-13 08:28:02,36.067177,129.399841,33.871784,경상북도,포항시 북구,환호동,,,,1,북구
39045,0101000020E6100000A89465F4D52C60407A188DE1E7084240,129.4011175,36.06957645,banner,2024-06-13 08:28:32,36.06963,129.401215,33.116718,경상북도,포항시 북구,환호동,,,,1,북구
39046,0101000020E6100000CCEC0ECBF92C6040FDB9B49137094240,129.4054923,36.07200834,banner,2024-06-13 08:29:16,36.071987,129.405563,32.701847,경상북도,포항시 북구,환호동,,,,0,북구
39051,0101000020E610000094D33F10212D604017471B7C64094240,129.4102861,36.07337905,banner,2024-06-13 08:30:17,36.073322,129.41037,32.397858,경상북도,포항시 북구,여남동,,,,0,북구
39055,0101000020E610000062F3BBE5182D6040EFB1E8A77F094240,129.4092892,36.07420825,banner,2024-06-13 08:31:49,36.074116,129.409195,32.383595,경상북도,포항시 북구,여남동,,여남포길,35.0,1,북구
39072,0101000020E6100000D20D1BF3E02A60407D1979771F014240,129.3399597,36.00877279,banner,2024-06-13 13:15:54,36.008709,129.339844,37.597538,경상북도,포항시 남구,대잠동,,,,1,남구
39091,0101000020E6100000002F482F232C6040C4C82C2F60044240,129.379295,36.03418531,banner,2024-06-13 13:30:45,36.034092,129.379257,35.702438,경상북도,포항시 남구,송도동,,,,0,남구
39111,0101000020E6100000E7464614142C6040B086DE9A20054240,129.3774511,36.04005752,banner,2024-06-13 13:47:41,36.040119,129.37738,32.809071,경상북도,포항시 남구,송도동,,송도해안길112번길,12.0,2,남구
39119,0101000020E6100000F0E6734DEA2B604008344C8E54044240,129.3723514,36.03383044,banner,2024-06-13 13:58:00,36.033936,129.372269,33.550552,경상북도,포항시 남구,송도동,,,,0,남구
39128,0101000020E6100000B6518982B92B604036BD556338044240,129.3663953,36.03297083,banner,2024-06-13 14:00:10,36.032974,129.366272,32.412308,경상북도,포항시 북구,죽도동,,죽도로,55.0,2,북구
39134,0101000020E6100000D27D736AB82B604019056683A9044240,129.3662617,36.03642313,banner,2024-06-13 14:01:54,36.036545,129.366318,34.102116,경상북도,포항시 북구,남빈동,,칠성로,40.0,0,북구
39135,0101000020E6100000E067C92CDA2B6040626E1B8365044240,129.3703827,36.0343479,banner,2024-06-13 14:03:23,36.03429,129.370499,34.559177,경상북도,포항시 북구,죽도동,,해동로167번길,4.0,1,북구
39136,0101000020E61000004AEFF427032C6040B41D0DAE43044240,129.3753853,36.03331543,banner,2024-06-13 14:06:49,36.033253,129.375504,33.498833,경상북도,포항시 남구,송도동,,,,2,남구
39138,0101000020E6100000CBBF193D0A2C60408CDD04E7CE034240,129.3762498,36.02975166,banner,2024-06-13 14:07:38,36.029762,129.376144,33.078381,경상북도,포항시 남구,송도동,,,,0,남구
39140,0101000020E610000053E08258FE2B6040AC47E87BC7034240,129.3747981,36.02952527,banner,2024-06-13 14:07:55,36.029564,129.374725,33.469654,경상북도,포항시 남구,송도동,,,,0,남구
39153,0101000020E6100000C513A5FD062C604051085CB019044240,129.3758534,36.03203396,banner,2024-06-13 14:14:53,36.03196,129.375809,34.509026,경상북도,포항시 남구,송도동,,,,1,남구
39157,0101000020E6100000B68D2D58F82B60401C4E4303E0034240,129.3740655,36.03027383,banner,2024-06-13 14:17:56,36.030354,129.373962,34.328144,경상북도,포항시 남구,송도동,,축항로,55.0,2,남구
39158,0101000020E6100000A6B9228EFA2B6040DB34D13B06044240,129.3743354,36.03144024,banner,2024-06-13 14:18:42,36.031403,129.374405,34.516399,경상북도,포항시 남구,송도동,,송림로21번길,14.0,0,남구
39177,0101000020E6100000D9F17482DC2B6040B39A4B5AB3034240,129.3706677,36.02891091,banner,2024-06-13 14:36:11,36.028862,129.370773,35.738667,경상북도,포항시 남구,해도동,,,,2,남구
39185,0101000020E61000006D240EF1012C604042B3963298034240,129.375237,36.0280822,banner,2024-06-13 14:45:52,36.02816,129.375244,35.256466,경상북도,포항시 남구,송도동,,,,2,남구
39203,0101000020E61000006767C1AFBC2B60409BC8CA800F044240,129.366783,36.03172312,banner,2024-06-13 14:53:54,36.031624,129.366867,35.453415,경상북도,포항시 북구,죽도동,,중앙로,208.0,1,북구
39219,0101000020E6100000DC6C36EBD32B6040F45BCF0270024240,129.369619,36.0190433,banner,2024-06-13 15:08:08,36.018925,129.369583,38.495815,경상북도,포항시 남구,해도동,,,,2,남구
39221,0101000020E6100000657DDDD3B62B6040E96897F364014240,129.3660678,36.0108933,banner,2024-06-13 15:09:34,36.010933,129.365967,38.409378,경상북도,포항시 남구,해도동,,,,2,남구
39223,0101000020E61000009C59342C7D2B60404DE960262D014240,129.3590299,36.00919037,banner,2024-06-13 15:11:41,36.009235,129.358963,39.479549,경상북도,포항시 남구,대도동,,,,0,남구
39256,0101000020E6100000FEDEB08E02AB5F4092A1F3CC48B84240,126.6720311,37.4397217,banner,2024-06-13 17:25:48,37.439651,126.672127,30.875692,인천광역시,미추홀구,학익동,,소성로,207.0,1,
39260,0101000020E6100000CA20EE2A5CAB5F40EA73B5243AB84240,126.6775005,37.4392744,banner,2024-06-13 17:30:06,37.439209,126.677429,60.114708,인천광역시,미추홀구,문학동,,,,1,
39283,0101000020E610000083A6CA9C092B60409E6608D2BF004240,129.3449234,36.0058539,banner,2024-06-14 08:27:46,36.005917,129.345032,37.836983,경상북도,포항시 남구,상도동,,,,0,남구
39286,0101000020E61000001EECD0D63B2B60407A83B059C9014240,129.3510546,36.01395723,banner,2024-06-14 08:32:33,36.013981,129.351135,37.23135,경상북도,포항시 남구,상도동,,,,1,남구
39290,0101000020E6100000381C897B502B6040123A35AC34024240,129.3535745,36.01723244,banner,2024-06-14 08:33:08,36.017265,129.353699,37.992954,경상북도,포항시 북구,죽도동,,,,1,북구
39293,0101000020E6100000AF8E6ABF5A2B6040C8591FD867024240,129.3548276,36.01879407,banner,2024-06-14 08:33:25,36.018814,129.354935,36.956421,경상북도,포항시 북구,죽도동,,,,0,북구
39295,0101000020E61000009F5D9AB55D2B6040363F4A9A77024240,129.3551891,36.01927498,banner,2024-06-14 08:34:07,36.019299,129.355301,36.40519,경상북도,포항시 북구,죽도동,,,,1,북구
39298,0101000020E61000003192E6C85D2B6040F442A50DCF024240,129.3551983,36.02194377,banner,2024-06-14 08:38:05,36.021996,129.35527,35.317974,경상북도,포항시 북구,죽도동,,,,0,북구
39303,0101000020E6100000E07BCB8C3E2B6040AC2D317397034240,129.3513855,36.02805939,banner,2024-06-14 08:43:12,36.028172,129.351364,52.490726,경상북도,포항시 북구,학잠동,,양학로34번길,14.0,2,북구
39306,0101000020E6100000BF3039C6422B60403F622C1A90034240,129.3519012,36.02783515,banner,2024-06-16 10:10:40,36.027931,129.351974,58.802059,경상북도,포항시 북구,학잠동,,양학로34번길,14.0,2,북구
