id,geom,longitude,latitude,classname,time,utm_x,utm_y,utm_z,regionname_1,regionname_2,regionname_3,regionname_4,roadaddr,roadaddrnum,status,gu
38573,0101000020E6100000AE36FEC0652B6040C0AA280ADC024240,129.3561711,36.02234008,vehicle,2024-06-03 00:44:57,36.022292,129.356195,33.678554,경상북도,포항시 북구,죽도동,,,,0,북구
38574,0101000020E61000007EBBFDF86A2B6040D195B3E5D0024240,129.3568082,36.02200004,vehicle,2024-06-03 00:45:05,36.021946,129.356848,33.83658,경상북도,포항시 북구,죽도동,,,,1,북구
38582,0101000020E6100000955CE9005A2B6040BDC408ADF3024240,129.3547368,36.0230614,vehicle,2024-06-03 00:52:09,36.02315,129.354711,35.75915,경상북도,포항시 북구,죽도동,,,,1,북구
38598,0101000020E61000005BB4EC1E082B6040419CE6DDE7034240,129.3447413,36.03051351,vehicle,2024-06-03 01:18:18,36.030635,129.34476,50.432416,경상북도,포항시 북구,학잠동,,,,1,북구
38602,0101000020E6100000FC5A4BBBFE2A604089143DE820044240,129.3435952,36.03225425,vehicle,2024-06-03 01:18:56,36.032346,129.343598,53.615793,경상북도,포항시 북구,득량동,,,,1,북구
38606,0101000020E6100000142B2ED8012B604079087E3E30044240,129.3439752,36.03272229,vehicle,2024-06-03 01:19:54,36.032705,129.343898,53.577726,경상북도,포항시 북구,학잠동,,,,1,북구
38612,0101000020E61000007DD21CC1032B60409F8D278A03044240,129.3442083,36.03135802,vehicle,2024-06-03 01:28:37,36.031325,129.344201,52.258014,경상북도,포항시 북구,득량동,,,,1,북구
38619,0101000020E61000000B81ED37E72A604078FA2B566B034240,129.3407249,36.02671315,vehicle,2024-06-03 01:35:09,36.026591,129.340729,76.339869,경상북도,포항시 남구,이동,,,,1,남구
38621,0101000020E61000006CD8CDA3E82A6040A7BA68335A034240,129.3408984,36.02619021,vehicle,2024-06-03 01:36:28,36.026073,129.340941,75.690082,경상북도,포항시 남구,이동,,,,2,남구
38622,0101000020E6100000034ADA05F32A6040A09906264C034240,129.3421659,36.02576137,vehicle,2024-06-03 01:36:45,36.025661,129.342247,81.610856,경상북도,포항시 남구,대잠동,,,,1,남구
38624,0101000020E6100000E9F39325F22A604040A7213270034240,129.3420589,36.02686144,vehicle,2024-06-03 01:37:22,36.026945,129.342152,86.556954,경상북도,포항시 남구,대잠동,,,,2,남구
38626,0101000020E61000001C97FA1DEE2A60401E24CD574D034240,129.341567,36.02579782,vehicle,2024-06-03 01:42:04,36.025727,129.341613,78.798858,경상북도,포항시 남구,대잠동,,,,2,남구
38629,0101000020E6100000A995FCAFE42A6040A2CAB2277C034240,129.3404159,36.02722641,vehicle,2024-06-03 01:44:04,36.027349,129.340441,79.429286,경상북도,포항시 남구,이동,,,,2,남구
38709,0101000020E610000038A14CB6D62B6040F1A873E773064240,129.36996,36.05041211,vehicle,2024-06-03 23:46:31,36.050538,129.369989,36.361117,경상북도,포항시 북구,학산동,,,,2,북구
38711,0101000020E61000002626B077D42B6040384A0506B2064240,129.369686,36.05230785,vehicle,2024-06-03 23:47:08,36.052378,129.369682,38.849182,경상북도,포항시 북구,학산동,,,,2,북구
38728,0101000020E61000002AC63831162C6040F6B42DB04C044240,129.377709,36.03359034,vehicle,2024-06-04 00:13:39,36.033603,129.377667,34.414878,경상북도,포항시 남구,송도동,,,,0,남구
38729,0101000020E6100000F94FD233112C60406AF7DEC247044240,129.3770999,36.03343998,vehicle,2024-06-04 00:13:48,36.033445,129.377009,34.3161,경상북도,포항시 남구,송도동,,,,0,남구
38731,0101000020E6100000A25FD70B1C2C6040F73AD31955044240,129.3784236,36.03384707,vehicle,2024-06-04 00:14:13,36.033832,129.378473,35.33363,경상북도,포항시 남구,송도동,,,,0,남구
38734,0101000020E6100000FEEC70B3212C604070821EAC5B044240,129.3791139,36.03404762,vehicle,2024-06-04 00:15:07,36.034042,129.379035,35.712234,경상북도,포항시 남구,송도동,,,,0,남구
38736,0101000020E6100000DED6F776262C60403DA49D2470044240,129.3796954,36.03467233,vehicle,2024-06-04 00:16:51,36.034743,129.379717,35.062247,경상북도,포항시 남구,송도동,,송도해안길,36.0,2,남구
38741,0101000020E61000004FA6D1E80A2C60409E306E3344044240,129.3763317,36.03333133,vehicle,2024-06-04 00:20:05,36.033385,129.376237,36.475657,경상북도,포항시 남구,송도동,,,,2,남구
38747,0101000020E6100000997BA01DD22B60402C4E3CB210044240,129.3693989,36.03175953,vehicle,2024-06-04 00:22:02,36.031851,129.369372,34.03656,경상북도,포항시 북구,죽도동,,,,1,북구
38749,0101000020E610000047E7BB9BCE2B6040DE983A241C044240,129.3689707,36.03210881,vehicle,2024-06-04 00:22:14,36.032155,129.368964,34.1631,경상북도,포항시 북구,죽도동,,,,2,북구
38750,0101000020E610000016F79F0FC92B60401CEA56E02D044240,129.3682936,36.03265003,vehicle,2024-06-04 00:22:31,36.032743,129.368253,34.366197,경상북도,포항시 북구,죽도동,,,,1,북구
38753,0101000020E6100000DEB2E5B5BE2B6040CCB08BCDFC034240,129.3670301,36.03115243,vehicle,2024-06-04 00:26:13,36.031116,129.367009,35.578764,경상북도,포항시 북구,죽도동,,,,1,북구
38754,0101000020E61000007BF90C1FC02B6040EDC26D64E7034240,129.3672023,36.03049903,vehicle,2024-06-04 00:26:29,36.030371,129.367224,36.182061,경상북도,포항시 북구,죽도동,,,,1,북구
38755,0101000020E610000087BB775DC62B6040CE6BD0ACE0034240,129.3679645,36.03029404,vehicle,2024-06-04 00:26:58,36.030228,129.368056,36.418025,경상북도,포항시 북구,죽도동,,중앙로192번길,11.0,1,북구
38756,0101000020E61000008EA4F9E1CB2B60403975DB89D9034240,129.368638,36.03007625,vehicle,2024-06-04 00:27:10,36.030042,129.368658,36.376127,경상북도,포항시 북구,죽도동,,,,2,북구
38764,0101000020E61000006C78FB8BBD2B60409AB023C014044240,129.366888,36.03188326,vehicle,2024-06-04 00:32:48,36.031848,129.366867,36.868969,경상북도,포항시 북구,죽도동,,,,1,북구
38772,0101000020E6100000DF7100B2F42B604003C3469CE7034240,129.37362,36.03050569,vehicle,2024-06-04 00:44:36,36.030447,129.373603,37.575732,경상북도,포항시 남구,송도동,,,,1,남구
38773,0101000020E61000006E1C5564FC2B60409A390509BB034240,129.3745596,36.02914536,vehicle,2024-06-04 00:47:05,36.02904,129.374579,36.351982,경상북도,포항시 남구,송도동,,,,1,남구
38778,0101000020E6100000FEB48EE9F72B6040C20CF508D4034240,129.3740127,36.02990829,vehicle,2024-06-04 00:51:59,36.029865,129.374009,34.245582,경상북도,포항시 남구,송도동,,,,1,남구
38779,0101000020E6100000C9758116FF2B604014B6A769AB034240,129.3748887,36.0286686,vehicle,2024-06-04 00:52:50,36.02854,129.374919,34.21133,경상북도,포항시 남구,송도동,,,,2,남구
38784,0101000020E6100000BC8A9F3CF62B6040B93A523601044240,129.3738082,36.03128699,vehicle,2024-06-04 01:15:55,36.031287,129.373935,32.730333,경상북도,포항시 남구,송도동,,,,2,남구
38786,0101000020E6100000989F25F6FA2B604060D95CB303044240,129.374385,36.03136293,vehicle,2024-06-04 01:16:12,36.031322,129.374413,32.605585,경상북도,포항시 남구,송도동,,,,0,남구
38787,0101000020E61000004044CE7EFC2B6040EDF27107F1034240,129.3745722,36.03079312,vehicle,2024-06-04 01:16:24,36.030747,129.374544,32.803176,경상북도,포항시 남구,송도동,,,,1,남구
38792,0101000020E6100000A24BAE63F12B604045418E38FE034240,129.3732165,36.03119571,vehicle,2024-06-04 01:19:45,36.031241,129.373192,33.588939,경상북도,포항시 남구,송도동,,,,2,남구
38795,0101000020E61000000C66FE8FAB2B6040170A5C6868054240,129.3646927,36.04224877,vehicle,2024-06-04 01:33:10,36.042316,129.364777,37.78341,경상북도,포항시 북구,덕산동,,,,0,북구
38798,0101000020E6100000DFBCA319B12B6040C5BB2CBEA1054240,129.3653687,36.0439985,vehicle,2024-06-04 01:36:17,36.043894,129.365325,38.392138,경상북도,포항시 북구,덕수동,,중앙로,341.0,2,북구
38799,0101000020E6100000D4F9AEC3A92B60401B522A3786054240,129.3644732,36.04315843,vehicle,2024-06-04 01:38:08,36.043261,129.364523,37.889687,경상북도,포항시 북구,덕수동,,중앙로,341.0,2,북구
38801,0101000020E61000008F3E9C95AE2B604096E74B787F054240,129.3650616,36.04295257,vehicle,2024-06-04 01:39:44,36.04296,129.365166,38.11314,경상북도,포항시 북구,덕산동,,,,2,북구
38802,0101000020E6100000F83BCA24B32B6040738903D47D054240,129.3656181,36.04290247,vehicle,2024-06-04 01:40:04,36.042941,129.365699,37.581704,경상북도,포항시 북구,덕산동,,,,0,북구
38806,0101000020E6100000A30F71FAA32B60408683148562054240,129.3637669,36.04206909,vehicle,2024-06-04 01:44:44,36.042081,129.363793,38.697449,경상북도,포항시 북구,덕산동,,,,2,북구
38808,0101000020E6100000BBBC6057A72B6040A72A014B74054240,129.3641774,36.04261148,vehicle,2024-06-04 01:45:04,36.042731,129.364218,38.621382,경상북도,포항시 북구,덕산동,,서동로47번길,20.0,1,북구
38809,0101000020E6100000FCB039E0A22B6040112F46B741054240,129.3636323,36.04106799,vehicle,2024-06-04 01:46:32,36.041123,129.363539,40.239922,경상북도,포항시 북구,덕산동,,,,1,북구
38814,0101000020E61000006A03F29AA92B6040537452D258054240,129.3644538,36.04177312,vehicle,2024-06-04 01:56:25,36.041727,129.364387,36.081199,경상북도,포항시 북구,덕산동,,,,0,북구
38835,0101000020E6100000D06F4BE4442B6040091C4890BE054240,129.3521596,36.04487804,vehicle,2024-06-04 02:09:30,36.04477,129.352206,84.265628,경상북도,포항시 북구,용흥동,,,,1,북구
38842,0101000020E6100000CB2EE9EB3B2B604065446AFEC4054240,129.3510646,36.04507427,vehicle,2024-06-04 02:13:01,36.045007,129.351147,89.257112,경상북도,포항시 북구,용흥동,,,,0,북구
38870,0101000020E6100000F7AF1DFABD2B60408C0F11FC19044240,129.3669406,36.03204299,vehicle,2024-06-10 04:54:38,36.032017,129.366867,35.292755,경상북도,포항시 북구,죽도동,,중앙로212번길,5.0,0,북구
38871,0101000020E6100000D5504458BE2B604026B1954807044240,129.3669854,36.03147228,vehicle,2024-06-10 04:55:07,36.031406,129.366943,35.412891,경상북도,포항시 북구,죽도동,,중앙로212번길,6.0,1,북구
38872,0101000020E610000085963956BF2B6040F7A348A5F6034240,129.3671065,36.03096453,vehicle,2024-06-10 04:55:17,36.030869,129.367096,35.913971,경상북도,포항시 북구,죽도동,,,,2,북구
38873,0101000020E6100000745EB39CD22B6040D835091910044240,129.3694595,36.03174127,vehicle,2024-06-10 05:00:22,36.031845,129.369385,36.160755,경상북도,포항시 북구,죽도동,,,,0,북구
38874,0101000020E6100000953E6190CC2B604061EDFD2724044240,129.3687212,36.0323534,vehicle,2024-06-10 05:00:41,36.032372,129.368683,35.403076,경상북도,포항시 북구,죽도동,,,,0,북구
38875,0101000020E6100000FB588B35EB2B6040BA4E9150BC034240,129.3724621,36.02918441,vehicle,2024-06-10 05:17:14,36.029148,129.372513,34.929817,경상북도,포항시 남구,해도동,,,,0,남구
38876,0101000020E6100000F4CA5BDDFA2B6040CE687502C3034240,129.3743731,36.02938872,vehicle,2024-06-10 05:17:37,36.029301,129.37439,34.948788,경상북도,포항시 남구,송도동,,,,0,남구
38877,0101000020E6100000522FED57FD2B60402F02C2D5B4034240,129.3746757,36.02895615,vehicle,2024-06-10 05:17:43,36.028904,129.374664,34.935875,경상북도,포항시 남구,송도동,,,,0,남구
38878,0101000020E61000002BA1DA21F62B604048DCEA81DD034240,129.3737954,36.03019737,vehicle,2024-06-10 05:20:25,36.030277,129.373795,34.025803,경상북도,포항시 남구,송도동,,,,2,남구
38879,0101000020E6100000E06618DFF32B60409F163EBBEC034240,129.3735195,36.03066197,vehicle,2024-06-10 05:20:31,36.030716,129.37352,33.978413,경상북도,포항시 남구,송도동,,,,0,남구
38880,0101000020E61000009B0A3302F12B60407E89F5BBFB034240,129.37317,36.03111982,vehicle,2024-06-10 05:20:41,36.031193,129.373276,33.530354,경상북도,포항시 남구,송도동,,,,0,남구
38881,0101000020E6100000660F7CE2F42B6040758742FB01044240,129.3736432,36.03131047,vehicle,2024-06-10 05:20:48,36.031292,129.373672,33.495354,경상북도,포항시 남구,송도동,,,,1,남구
38882,0101000020E6100000F5135B4EF92B6040FA6C9E2004044240,129.3741829,36.03137596,vehicle,2024-06-10 05:20:58,36.031364,129.374207,33.626186,경상북도,포항시 남구,송도동,,,,1,남구
38883,0101000020E6100000940E9DFA252C60402B38DDC174044240,129.3796361,36.03481315,vehicle,2024-06-10 06:13:12,36.03471,129.379623,33.22747,경상북도,포항시 남구,송도동,,송도해안길,36.0,1,남구
38884,0101000020E61000007E7E1F53232C6040AF2319875D044240,129.3793121,36.03410424,vehicle,2024-06-10 06:13:26,36.034088,129.379196,33.784084,경상북도,포항시 남구,송도동,,,,2,남구
38885,0101000020E6100000EC09525F1D2C6040405C725555044240,129.3785855,36.03385418,vehicle,2024-06-10 06:13:35,36.033867,129.37854,33.454872,경상북도,포항시 남구,송도동,,,,0,남구
38886,0101000020E6100000CA750621162C60403C0927884C044240,129.3777013,36.03358557,vehicle,2024-06-10 06:13:45,36.033581,129.377625,33.005047,경상북도,포항시 남구,송도동,,,,1,남구
38887,0101000020E610000041E0CE5F112C6040697EE90847044240,129.3771209,36.03341781,vehicle,2024-06-10 06:13:50,36.033428,129.377045,32.939606,경상북도,포항시 남구,송도동,,,,2,남구
38888,0101000020E6100000E4F057940C2C6040D2386FDA44044240,129.3765356,36.03335123,vehicle,2024-06-10 06:13:57,36.033375,129.376511,33.127483,경상북도,포항시 남구,송도동,,,,2,남구
38889,0101000020E6100000BE1B1C60082C6040C478416545044240,129.3760224,36.03336778,vehicle,2024-06-10 06:14:39,36.033401,129.375931,32.017242,경상북도,포항시 남구,송도동,,,,2,남구
38891,0101000020E61000006C0141246B2B6040F2899A14D7034240,129.3568288,36.03000124,vehicle,2024-06-12 00:01:18,36.029907,129.356735,38.053978,경상북도,포항시 북구,용흥동,,,,0,북구
38892,0101000020E6100000501746BA642B60401E78874FBE034240,129.3560459,36.02924532,vehicle,2024-06-12 00:01:30,36.029202,129.355942,38.306595,경상북도,포항시 북구,용흥동,,,,2,북구
38893,0101000020E61000002B96FF98672B6040AB50E538A4024240,129.3563962,36.02063667,vehicle,2024-06-12 00:14:09,36.020706,129.356476,37.375004,경상북도,포항시 북구,죽도동,,,,2,북구
38894,0101000020E6100000595A2F076B2B604062EABB27B5024240,129.3568149,36.02115342,vehicle,2024-06-12 00:14:16,36.021164,129.356842,37.470695,경상북도,포항시 북구,죽도동,,,,0,북구
38896,0101000020E6100000A48492E3BF2B60407A1E01FFD8024240,129.3671739,36.0222472,vehicle,2024-06-12 00:45:48,36.022255,129.36705,37.613079,경상북도,포항시 남구,대도동,,,,1,남구
38897,0101000020E61000006206FB12BB2B604012FC7F87D5024240,129.3665862,36.0221414,vehicle,2024-06-12 00:45:56,36.022156,129.366501,37.473763,경상북도,포항시 남구,대도동,,,,0,남구
38898,0101000020E6100000CE7F846AB52B604039B03C30D1024240,129.3658955,36.02200892,vehicle,2024-06-12 00:46:03,36.022038,129.365845,37.526581,경상북도,포항시 남구,대도동,,,,2,남구
38899,0101000020E6100000868D3F00502B6040ED36469489014240,129.3535157,36.01201108,vehicle,2024-06-12 00:50:53,36.012035,129.3535,37.846096,경상북도,포항시 남구,상도동,,,,0,남구
39092,0101000020E6100000302A554B232C60407BFF73CD5D044240,129.3793084,36.03411263,vehicle,2024-06-13 13:33:19,36.0341,129.379196,35.170437,경상북도,포항시 남구,송도동,,,,0,남구
39093,0101000020E6100000701582551D2C6040F10A371056044240,129.3785808,36.03387644,vehicle,2024-06-13 13:33:27,36.033882,129.378525,34.966007,경상북도,포항시 남구,송도동,,,,0,남구
39094,0101000020E6100000187A870E172C60405BB7B6EC4D044240,129.3778145,36.03362807,vehicle,2024-06-13 13:33:36,36.03363,129.377747,34.528549,경상북도,포항시 남구,송도동,,,,0,남구
39095,0101000020E6100000A70FAFC0112C6040E308834547044240,129.3771671,36.03342503,vehicle,2024-06-13 13:33:43,36.033447,129.377106,34.226467,경상북도,포항시 남구,송도동,,,,2,남구
39096,0101000020E6100000A2CB68150C2C6040F334F4D144044240,129.3764751,36.03335022,vehicle,2024-06-13 13:33:50,36.033382,129.376419,34.24456,경상북도,포항시 남구,송도동,,,,2,남구
39097,0101000020E610000059A8BDF3072C604077E87B1246044240,129.3759707,36.03338843,vehicle,2024-06-13 13:33:58,36.033421,129.375916,33.933411,경상북도,포항시 남구,송도동,,,,2,남구
39105,0101000020E6100000AD866A76292C60407B9B7B7F67044240,129.3800613,36.03440851,vehicle,2024-06-13 13:38:25,36.03442,129.38002,33.380058,경상북도,포항시 남구,송도동,,송도해안길,36.0,1,남구
39115,0101000020E6100000B2E1122D262C6040EBAC6EB971044240,129.3796602,36.03472059,vehicle,2024-06-13 13:56:22,36.034618,129.379654,33.286594,경상북도,포항시 남구,송도동,,송도해안길,36.0,1,남구
39142,0101000020E6100000F9827E5DF62B6040F670104EDB034240,129.3738239,36.03013016,vehicle,2024-06-13 14:08:12,36.030205,129.373856,33.885345,경상북도,포항시 남구,해도동,,,,1,남구
39144,0101000020E61000000CB62A73F32B60408097322CEF034240,129.373468,36.03073647,vehicle,2024-06-13 14:08:20,36.030796,129.373459,33.768829,경상북도,포항시 남구,송도동,,,,0,남구
39145,0101000020E61000003718FC64F42B6040719A05BC01044240,129.3735833,36.03130293,vehicle,2024-06-13 14:08:37,36.031303,129.373688,33.022469,경상북도,포항시 남구,송도동,,송림로21번길,20.0,1,남구
39146,0101000020E61000007AF60A90F82B604007C295F303044240,129.3740921,36.03137059,vehicle,2024-06-13 14:08:45,36.031361,129.374115,33.318523,경상북도,포항시 남구,송도동,,,,2,남구
39148,0101000020E61000000522C407FC2B60402F3F554DFA034240,129.3745154,36.03107611,vehicle,2024-06-13 14:09:01,36.030994,129.374512,33.561481,경상북도,포항시 남구,송도동,,,,1,남구
39149,0101000020E61000002A4C4A6DFD2B6040797F5854E6034240,129.3746859,36.0304666,vehicle,2024-06-13 14:09:16,36.030457,129.37471,33.006409,경상북도,포항시 남구,송도동,,송림로9번길,14.0,1,남구
39155,0101000020E6100000B7F59F3AFA2B604058AB4BF214044240,129.3742955,36.03188924,vehicle,2024-06-13 14:16:13,36.031918,129.374313,34.615219,경상북도,포항시 남구,송도동,,,,1,남구
39159,0101000020E610000029584FCBFE2B60408F28534F08044240,129.3748528,36.0315036,vehicle,2024-06-13 14:18:53,36.031475,129.374924,34.557178,경상북도,포항시 남구,송도동,,송림로21번길,8.0,1,남구
39160,0101000020E6100000E48B74EE022C6040E63AE3ED09044240,129.3753578,36.03155302,vehicle,2024-06-13 14:19:00,36.031544,129.375397,34.719482,경상북도,포항시 남구,송도동,,,,1,남구
39162,0101000020E61000001989B66F052C604034549485EB034240,129.3756636,36.03062505,vehicle,2024-06-13 14:21:49,36.030598,129.375702,34.320602,경상북도,포항시 남구,송도동,,,,2,남구
39171,0101000020E610000070367692EA2B6040746BE295BB034240,129.3723843,36.02916215,vehicle,2024-06-13 14:33:28,36.029175,129.37236,33.539654,경상북도,포항시 남구,해도동,,,,1,남구
39178,0101000020E6100000727F0046F82B604062AD9688C3034240,129.3740568,36.02940471,vehicle,2024-06-13 14:38:28,36.029385,129.374115,37.198906,경상북도,포항시 남구,해도동,,,,2,남구
39179,0101000020E6100000A232843CFC2B60408413C56DBB034240,129.3745406,36.02915737,vehicle,2024-06-13 14:38:38,36.029102,129.374527,35.317638,경상북도,포항시 남구,송도동,,,,1,남구
39182,0101000020E61000005C6F4359FE2B6040BC8F6C7FAB034240,129.3747984,36.0286712,vehicle,2024-06-13 14:39:22,36.028786,129.374786,35.413334,경상북도,포항시 남구,해도동,,,,1,남구
39196,0101000020E6100000A31AD1D4D22B604021E282EA0F044240,129.3694862,36.03173572,vehicle,2024-06-13 14:52:12,36.031818,129.369431,34.540821,경상북도,포항시 북구,죽도동,,,,1,북구
39199,0101000020E61000007A1DADB6CD2B6040DDA29F9B1F044240,129.3688615,36.0322146,vehicle,2024-06-13 14:52:26,36.032284,129.36882,34.455288,경상북도,포항시 북구,죽도동,,,,2,북구
39202,0101000020E61000003BB8FAC2BD2B604063AA56FA1A044240,129.3669143,36.0320733,vehicle,2024-06-13 14:53:18,36.03199,129.366882,35.14056,경상북도,포항시 북구,죽도동,,중앙로212번길,5.0,1,북구
39204,0101000020E61000008ADA373ABE2B6040B85FF1520A044240,129.3669711,36.03156506,vehicle,2024-06-13 14:53:58,36.031487,129.366928,35.807423,경상북도,포항시 북구,죽도동,,중앙로212번길,6.0,2,북구
39208,0101000020E6100000B300E8C6CD2B604011ED76FDD5034240,129.3688693,36.02996796,vehicle,2024-06-13 14:58:22,36.030003,129.368835,36.126457,경상북도,포항시 북구,죽도동,,,,1,북구
39211,0101000020E6100000362D2323C92B6040E5D074B5DB034240,129.3683029,36.03014248,vehicle,2024-06-13 14:58:35,36.030167,129.368286,36.010574,경상북도,포항시 북구,죽도동,,,,1,북구
39212,0101000020E610000048B1C65EC22B6040805176B5DF034240,129.3674768,36.03026455,vehicle,2024-06-13 14:59:00,36.030312,129.367386,36.143684,경상북도,포항시 북구,죽도동,,중앙로192번길,8.0,2,북구
39588,0101000020E6100000000000809DC25F40000000C096BC4240,127.040863,37.47335052,vehicle,2024-06-17 12:35:13,37.473351,127.040863,54.345703,서울특별시,서초구,양재동,,,,2,
