id,longitude,latitude,classname,time,address
39603,129.3527285,36.02658647,trash,2024-06-17 12:50:46,경상북도 포항시 북구 용흥동 양학로10번길 21.0
39606,129.3519256,36.02604678,trash,2024-06-17 12:51:08,경상북도 포항시 북구 학잠동
39611,129.3508146,36.0278528,trash,2024-06-17 15:22:12,경상북도 포항시 북구 학잠동
39612,129.3496235,36.02697867,trash,2024-06-17 15:23:11,경상북도 포항시 북구 득량동 양학로 37.0
39618,129.3431623,36.03315491,trash,2024-06-18 08:34:51,경상북도 포항시 북구 학잠동
39621,129.3482748,36.02826609,trash,2024-06-18 08:38:17,경상북도 포항시 북구 학잠동
39622,129.3534247,36.0281073,trash,2024-06-18 08:40:28,경상북도 포항시 북구 용흥동
39625,129.3653882,36.03476044,trash,2024-06-18 08:47:06,경상북도 포항시 북구 죽도동
39633,129.3510802,36.02440519,trash,2024-06-18 11:32:49,경상북도 포항시 북구 득량동 양학로9번길 5.0
39634,129.349835,36.02248019,trash,2024-06-18 11:33:25,경상북도 포항시 북구 득량동
39698,129.3980701,36.07322001,trash,2024-06-18 13:09:59,경상북도 포항시 북구 환호동
39743,129.3740674,36.05923421,trash,2024-06-21 11:28:05,경상북도 포항시 북구 두호동
39745,129.3751513,36.06007905,trash,2024-06-21 11:31:01,경상북도 포항시 북구 두호동
39758,129.3503204,36.02642942,trash,2024-06-24 12:33:00,경상북도 포항시 북구 학잠동
39819,129.3508187,36.02637421,trash,2024-06-24 17:28:03,경상북도 포항시 북구 학잠동 양학로32번길 6.0
39822,129.3504453,36.02699719,trash,2024-06-24 17:52:18,경상북도 포항시 북구 학잠동 양학로34번길 8.0
39830,129.3579101,36.01944228,trash,2024-06-24 17:59:42,경상북도 포항시 북구 죽도동
39831,129.3437969,36.03403319,trash,2024-06-25 10:31:55,경상북도 포항시 북구 학잠동
39837,129.3508255,36.02800334,trash,2024-06-25 10:36:45,경상북도 포항시 북구 학잠동
39844,129.3511454,36.02498016,trash,2024-06-25 10:55:51,경상북도 포항시 북구 득량동
39845,129.3540939,36.02312468,trash,2024-06-25 10:57:56,경상북도 포항시 북구 죽도동 양학천로 20.0
39847,129.3547238,36.02971369,trash,2024-06-25 13:12:33,경상북도 포항시 북구 용흥동
39849,129.3554436,36.02957203,trash,2024-06-25 13:12:50,경상북도 포항시 북구 용흥동
39858,129.3541916,36.02903869,trash,2024-06-25 14:01:56,경상북도 포항시 북구 용흥동
39859,129.3538036,36.02871068,trash,2024-06-25 14:02:02,경상북도 포항시 북구 용흥동
39867,129.3450355,36.03015317,trash,2024-06-25 14:07:26,경상북도 포항시 북구 득량동
39870,129.3422885,36.03372283,trash,2024-06-25 14:08:18,경상북도 포항시 북구 학잠동
39876,129.3496177,36.02761415,trash,2024-06-25 14:29:13,경상북도 포항시 북구 학잠동
39879,129.3516056,36.0260785,trash,2024-06-25 14:32:22,경상북도 포항시 북구 학잠동
39902,129.3522526,36.02226315,trash,2024-06-25 14:49:51,경상북도 포항시 북구 죽도동
39971,129.358108,36.04650133,trash,2024-06-25 15:38:43,경상북도 포항시 북구 용흥동
39978,129.353852,36.04762841,trash,2024-06-25 15:39:27,경상북도 포항시 북구 용흥동
39996,129.3521714,36.04024288,trash,2024-06-25 15:46:24,경상북도 포항시 북구 용흥동
39997,129.3539889,36.0394507,trash,2024-06-25 15:46:45,경상북도 포항시 북구 용흥동
39999,129.3544824,36.03922082,trash,2024-06-25 15:46:49,경상북도 포항시 북구 용흥동
40032,129.3515206,36.0159632,trash,2024-06-25 16:53:50,경상북도 포항시 북구 죽도동
40039,129.3650451,36.0448706,trash,2024-06-25 17:10:03,경상북도 포항시 북구 덕수동 중앙로 341.0
40040,129.3641884,36.04748328,trash,2024-06-25 17:11:18,경상북도 포항시 북구 대신동 대신로26번길 5.0
40041,129.364432,36.0489816,trash,2024-06-25 17:11:43,경상북도 포항시 북구 대신동
40046,129.3594816,36.03885832,trash,2024-06-25 17:20:21,경상북도 포항시 북구 대흥동
40080,129.3589433,36.04020039,trash,2024-07-12 10:35:17,경상북도 포항시 북구 용흥동 새마을로 2.0
40091,129.3585021,36.03689543,trash,2024-07-12 10:57:50,경상북도 포항시 북구 용흥동
40094,129.3497596,36.04168754,trash,2024-07-12 11:01:56,경상북도 포항시 북구 용흥동 새마을로 102.0
40095,129.3511264,36.04055596,trash,2024-07-12 11:02:09,경상북도 포항시 북구 용흥동
40096,129.3532056,36.03982529,trash,2024-07-12 11:02:31,경상북도 포항시 북구 용흥동 새마을로 66.0
40097,129.3540977,36.03925931,trash,2024-07-12 11:02:41,경상북도 포항시 북구 용흥동
40138,129.3504932,36.02624723,trash,2024-07-12 11:46:48,경상북도 포항시 북구 학잠동
40145,129.3476016,36.02887132,trash,2024-07-12 11:47:35,경상북도 포항시 북구 학잠동
40147,129.346282,36.02944428,trash,2024-07-12 11:48:41,경상북도 포항시 북구 득량동
40149,129.3430979,36.03306075,trash,2024-07-12 11:50:13,경상북도 포항시 북구 득량동
40152,129.340974,36.03514035,trash,2024-07-12 12:03:37,경상북도 포항시 북구 학잠동
40245,129.3615038,36.02727762,trash,2024-07-12 12:42:16,경상북도 포항시 북구 죽도동
40254,129.3538563,36.02272504,trash,2024-07-12 12:46:09,경상북도 포항시 북구 죽도동
40255,129.3545533,36.02199685,trash,2024-07-12 12:46:51,경상북도 포항시 북구 죽도동 중흥로191번길 20.0
40267,129.3409171,36.03054328,trash,2024-07-12 12:58:04,경상북도 포항시 북구 득량동
40268,129.341649,36.03062699,trash,2024-07-12 12:58:11,경상북도 포항시 북구 득량동 이동로 48.0
40299,129.3921116,36.08528666,trash,2024-07-12 13:15:28,경상북도 포항시 북구 장성동
40309,129.3458891,36.02829101,trash,2024-07-12 17:08:58,경상북도 포항시 북구 득량동 득량길 20.0
40312,129.3439872,36.03176411,trash,2024-07-12 17:09:41,경상북도 포항시 북구 득량동
40313,129.3430484,36.03365083,trash,2024-07-12 17:11:18,경상북도 포항시 북구 학잠동 양학로 136.0
40359,129.3406568,36.03229031,trash,2024-07-12 17:46:00,경상북도 포항시 북구 득량동
40366,129.3489401,36.02754282,trash,2024-07-12 17:49:22,경상북도 포항시 북구 득량동 양학로 47.0
40367,129.3511905,36.02635381,trash,2024-07-12 17:51:39,경상북도 포항시 북구 학잠동
40368,129.3530198,36.02775257,trash,2024-07-12 17:52:24,경상북도 포항시 북구 용흥동
40369,129.3549536,36.0297087,trash,2024-07-12 17:53:01,경상북도 포항시 북구 용흥동
40372,129.3565585,36.03107701,trash,2024-07-12 17:53:32,경상북도 포항시 북구 용흥동
40377,129.360694,36.038411,trash,2024-07-12 17:55:29,경상북도 포항시 북구 대흥동
40378,129.3625417,36.03887739,trash,2024-07-12 17:56:04,경상북도 포항시 북구 신흥동
40380,129.3642496,36.04152475,trash,2024-07-12 18:00:23,경상북도 포항시 북구 덕산동
40381,129.3636215,36.03983328,trash,2024-07-12 18:01:18,경상북도 포항시 북구 신흥동
40383,129.3605971,36.03440562,trash,2024-07-12 18:02:26,경상북도 포항시 북구 대흥동
40384,129.3593654,36.03303138,trash,2024-07-12 18:02:40,경상북도 포항시 북구 용흥동
40385,129.3590487,36.03231635,trash,2024-07-12 18:02:44,경상북도 포항시 북구 용흥동
40386,129.3570773,36.0302432,trash,2024-07-12 18:03:09,경상북도 포항시 북구 용흥동
40388,129.3563705,36.02941621,trash,2024-07-12 18:03:17,경상북도 포항시 북구 용흥동 용당로 10.0
40394,129.352738,36.02461174,trash,2024-07-12 18:06:49,경상북도 포항시 북구 용흥동 새천년대로 566.0
40396,129.3585417,36.02353351,trash,2024-07-12 18:16:55,경상북도 포항시 북구 죽도동
40401,129.3611462,36.02804591,trash,2024-07-12 18:18:39,경상북도 포항시 북구 죽도동 죽도로40번길 67.0
40402,129.3609732,36.02864935,trash,2024-07-12 18:19:04,경상북도 포항시 북구 죽도동 죽도로40번길 56.0
40405,129.3598279,36.02926036,trash,2024-07-12 18:20:13,경상북도 포항시 북구 죽도동
40409,129.3582838,36.02956361,trash,2024-07-12 18:21:55,경상북도 포항시 북구 죽도동 죽파로 13.0
40411,129.3596973,36.03202852,trash,2024-07-12 18:22:50,경상북도 포항시 북구 용흥동
40412,129.3614243,36.03107999,trash,2024-07-12 18:23:17,경상북도 포항시 북구 죽도동 죽도로28번길 40.0
40413,129.3620753,36.03075029,trash,2024-07-12 18:23:25,경상북도 포항시 북구 죽도동 중흥로309번길 17.0
40415,129.3629921,36.03020514,trash,2024-07-12 18:23:46,경상북도 포항시 북구 죽도동
40418,129.3647878,36.02942891,trash,2024-07-12 18:25:04,경상북도 포항시 북구 죽도동
40435,129.3604422,36.02561267,trash,2024-07-12 18:36:57,경상북도 포항시 북구 죽도동
40443,129.3528824,36.0161038,trash,2024-07-12 18:49:18,경상북도 포항시 북구 죽도동
40450,129.3521067,36.0238642,trash,2024-07-12 18:55:09,경상북도 포항시 북구 죽도동
40482,129.3729566,36.06823574,trash,2024-07-12 19:08:38,경상북도 포항시 북구 두호동
40483,129.3733774,36.06715942,trash,2024-07-12 19:08:59,경상북도 포항시 북구 두호동
40486,129.3737326,36.06419814,trash,2024-07-12 19:10:29,경상북도 포항시 북구 두호동
40487,129.3737234,36.06352774,trash,2024-07-12 19:10:35,경상북도 포항시 북구 두호동 대곡로 6.0
40492,129.3774347,36.05954035,trash,2024-07-12 19:12:49,경상북도 포항시 북구 두호동
40499,129.3753556,36.05342078,trash,2024-07-12 19:14:31,경상북도 포항시 북구 항구동
40500,129.3747059,36.05312355,trash,2024-07-12 19:14:42,경상북도 포항시 북구 항구동
40505,129.3717778,36.05125012,trash,2024-07-12 19:15:17,경상북도 포항시 북구 학산동
40506,129.3712381,36.05080252,trash,2024-07-12 19:15:29,경상북도 포항시 북구 학산동
40510,129.367489,36.04886501,trash,2024-07-12 19:16:15,경상북도 포항시 북구 대신동 대신로26번길 5.0
40513,129.3662721,36.04848296,trash,2024-07-12 19:16:29,경상북도 포항시 북구 대신동 대신로26번길 5.0
40515,129.3643448,36.04658062,trash,2024-07-12 19:17:33,경상북도 포항시 북구 덕수동 중앙로385번길 5.0
40523,129.3639751,36.04041322,trash,2024-07-12 19:18:59,경상북도 포항시 북구 신흥동
40524,129.3608634,36.03916235,trash,2024-07-12 19:19:44,경상북도 포항시 북구 신흥동
40525,129.360095,36.0391091,trash,2024-07-12 19:19:56,경상북도 포항시 북구 대흥동
40526,129.3593734,36.0387589,trash,2024-07-12 19:20:09,경상북도 포항시 북구 대흥동
40528,129.3595473,36.03749278,trash,2024-07-12 19:20:25,경상북도 포항시 북구 대흥동
40535,129.345162,36.03025364,trash,2024-07-13 05:31:50,경상북도 포항시 북구 학잠동 양학로 100.0
40536,129.3447878,36.03072176,trash,2024-07-13 05:31:56,경상북도 포항시 북구 학잠동 양학로102번길 1.0
40537,129.3442187,36.0312084,trash,2024-07-13 05:32:25,경상북도 포항시 북구 득량동
40539,129.3412715,36.03444324,trash,2024-07-13 05:34:18,경상북도 포항시 북구 득량동
40540,129.3484814,36.02795248,trash,2024-07-13 05:38:07,경상북도 포항시 북구 학잠동
40541,129.3494201,36.02717024,trash,2024-07-13 05:38:23,경상북도 포항시 북구 득량동
40545,129.3434496,36.03268929,trash,2024-07-13 05:43:31,경상북도 포항시 북구 득량동
40546,129.3426823,36.03246121,trash,2024-07-13 05:45:40,경상북도 포항시 북구 득량동
40560,129.3412831,36.03225316,trash,2024-07-13 06:04:13,경상북도 포항시 북구 득량동
40576,129.3431591,36.03225335,trash,2024-07-13 06:10:23,경상북도 포항시 북구 득량동 이동로 70.0
40580,129.3434421,36.03137453,trash,2024-07-13 06:10:39,경상북도 포항시 북구 득량동
40585,129.3466349,36.03026662,trash,2024-07-13 06:17:58,경상북도 포항시 북구 학잠동
40587,129.3463133,36.0307151,trash,2024-07-13 06:18:12,경상북도 포항시 북구 학잠동
40589,129.346042,36.03119236,trash,2024-07-13 06:18:32,경상북도 포항시 북구 학잠동
40593,129.346537,36.031311,trash,2024-07-13 06:19:13,경상북도 포항시 북구 학잠동 양학로96번길 11.0
40594,129.3405946,36.03554115,trash,2024-07-13 06:22:27,경상북도 포항시 북구 득량동
40597,129.3610024,36.03602194,trash,2024-07-13 06:54:58,경상북도 포항시 북구 대흥동 용흥로8번길 48.0
40599,129.3618963,36.03523516,trash,2024-07-13 06:56:16,경상북도 포항시 북구 대흥동
40600,129.3626006,36.03496979,trash,2024-07-13 06:56:22,경상북도 포항시 북구 죽도동
40605,129.3650035,36.03344098,trash,2024-07-13 06:56:44,경상북도 포항시 북구 죽도동
40607,129.3655453,36.03290606,trash,2024-07-13 06:56:53,경상북도 포항시 북구 죽도동
40655,129.3655622,36.03206761,trash,2024-07-13 07:09:22,경상북도 포항시 북구 죽도동
40658,129.3647195,36.03128675,trash,2024-07-13 07:09:40,경상북도 포항시 북구 죽도동
40659,129.3632774,36.02948264,trash,2024-07-13 07:11:17,경상북도 포항시 북구 죽도동
40662,129.3575894,36.02238157,trash,2024-07-13 07:13:53,경상북도 포항시 북구 죽도동
40664,129.3566437,36.02079885,trash,2024-07-13 07:14:51,경상북도 포항시 북구 죽도동
40676,129.350391,36.01462355,trash,2024-07-13 07:19:43,경상북도 포항시 북구 죽도동
40679,129.3542658,36.0157204,trash,2024-07-13 07:20:57,경상북도 포항시 북구 죽도동
40681,129.3537959,36.01619725,trash,2024-07-13 07:21:13,경상북도 포항시 북구 죽도동
40683,129.3518985,36.01529566,trash,2024-07-13 07:22:00,경상북도 포항시 북구 죽도동
40766,129.3511993,36.02485788,trash,2024-07-13 08:45:39,경상북도 포항시 북구 득량동
40775,129.3545492,36.01824064,trash,2024-07-13 08:54:33,경상북도 포항시 북구 죽도동
40778,129.3535009,36.02622713,trash,2024-07-13 08:58:29,경상북도 포항시 북구 용흥동
40780,129.3518382,36.0261494,trash,2024-07-13 08:59:06,경상북도 포항시 북구 학잠동
40785,129.3508203,36.027673,trash,2024-07-13 09:01:54,경상북도 포항시 북구 학잠동 양학로34번길 8.0
40829,129.3594361,36.02026606,trash,2024-07-13 09:47:39,경상북도 포항시 북구 죽도동
40832,129.3552271,36.02301782,trash,2024-07-13 09:48:29,경상북도 포항시 북구 죽도동 양학천로 29.0
40833,129.3545652,36.02332829,trash,2024-07-13 09:48:37,경상북도 포항시 북구 죽도동 양학천로 21.0
40837,129.3683327,36.03311028,trash,2024-07-13 11:45:11,경상북도 포항시 북구 죽도동
40842,129.3628888,36.02901271,trash,2024-07-13 11:49:21,경상북도 포항시 북구 죽도동
40855,129.3475813,36.0288773,trash,2024-07-13 12:03:47,경상북도 포항시 북구 학잠동
40857,129.3421415,36.03390841,trash,2024-07-13 12:10:23,경상북도 포항시 북구 학잠동
40859,129.3495814,36.02767865,trash,2024-07-13 12:18:35,경상북도 포항시 북구 학잠동
40871,129.3653626,36.03456576,trash,2024-07-13 15:48:59,경상북도 포항시 북구 죽도동
40875,129.360324,36.0282386,trash,2024-07-13 15:54:22,경상북도 포항시 북구 죽도동
40880,129.3558162,36.02921762,trash,2024-07-13 15:56:23,경상북도 포항시 북구 용흥동 용당로 3.0
40881,129.3541373,36.02764155,trash,2024-07-13 15:57:06,경상북도 포항시 북구 용흥동
40883,129.353145,36.02676114,trash,2024-07-13 15:57:27,경상북도 포항시 북구 용흥동 양학로10번길 26.0
40885,129.3504838,36.02624417,trash,2024-07-13 16:32:22,경상북도 포항시 북구 학잠동
40886,129.3508353,36.0254365,trash,2024-07-13 16:32:34,경상북도 포항시 북구 학잠동
40889,129.352846,36.02159423,trash,2024-07-13 16:33:57,경상북도 포항시 북구 죽도동 포스코대로 256.0
40909,129.3425452,36.03352821,trash,2024-07-13 16:56:32,경상북도 포항시 북구 득량동
40910,129.3410279,36.03514903,trash,2024-07-13 16:57:09,경상북도 포항시 북구 학잠동
40913,129.3436164,36.03200811,trash,2024-07-13 17:31:35,경상북도 포항시 북구 득량동
40914,129.3440387,36.03167716,trash,2024-07-13 17:31:43,경상북도 포항시 북구 득량동
40918,129.3503847,36.02337019,trash,2024-07-13 17:36:21,경상북도 포항시 북구 득량동
40921,129.3524296,36.01686982,trash,2024-07-13 17:38:56,경상북도 포항시 북구 죽도동
40932,129.3513091,36.01730642,trash,2024-07-13 17:49:49,경상북도 포항시 북구 죽도동
40934,129.3499917,36.01651748,trash,2024-07-13 17:51:15,경상북도 포항시 북구 죽도동
40948,129.3620696,36.02764612,trash,2024-07-13 18:06:16,경상북도 포항시 북구 죽도동
40955,129.3682518,36.03699977,trash,2024-07-13 18:10:45,경상북도 포항시 북구 남빈동
40957,129.3668002,36.03658554,trash,2024-07-13 18:11:24,경상북도 포항시 북구 남빈동
40959,129.3610629,36.03518689,trash,2024-07-13 18:14:25,경상북도 포항시 북구 대흥동
40961,129.3605901,36.03439781,trash,2024-07-13 18:14:39,경상북도 포항시 북구 대흥동
40962,129.3602262,36.03394552,trash,2024-07-13 18:14:51,경상북도 포항시 북구 대흥동
40963,129.3598341,36.03339475,trash,2024-07-13 18:14:57,경상북도 포항시 북구 용흥동
40964,129.3594102,36.03277376,trash,2024-07-13 18:15:06,경상북도 포항시 북구 용흥동 용당로 56.0
40965,129.3590299,36.03232374,trash,2024-07-13 18:15:22,경상북도 포항시 북구 용흥동
40968,129.356514,36.02977661,trash,2024-07-13 18:16:03,경상북도 포항시 북구 용흥동
40969,129.352519,36.02623735,trash,2024-07-13 18:17:27,경상북도 포항시 북구 학잠동
40970,129.3490325,36.02756234,trash,2024-07-13 18:20:16,경상북도 포항시 북구 학잠동
40974,129.3457846,36.02963751,trash,2024-07-13 18:28:30,경상북도 포항시 북구 학잠동
40975,129.3499386,36.02667362,trash,2024-07-13 18:29:34,경상북도 포항시 북구 득량동
40979,129.3560512,36.02560466,trash,2024-07-13 18:33:28,경상북도 포항시 북구 죽도동
40981,129.3613566,36.02684227,trash,2024-07-13 18:35:50,경상북도 포항시 북구 죽도동
40984,129.361198,36.02763099,trash,2024-07-13 18:39:34,경상북도 포항시 북구 죽도동
40991,129.360948,36.03598799,trash,2024-07-14 07:20:21,경상북도 포항시 북구 대흥동 용흥로8번길 48.0
40993,129.361923,36.03528761,trash,2024-07-14 07:21:34,경상북도 포항시 북구 대흥동
40994,129.362386,36.03499349,trash,2024-07-14 07:21:40,경상북도 포항시 북구 죽도동
40997,129.3641419,36.03486975,trash,2024-07-14 07:22:11,경상북도 포항시 북구 죽도동
41000,129.3592841,36.02455002,trash,2024-07-14 08:00:36,경상북도 포항시 북구 죽도동
41002,129.3570684,36.02151532,trash,2024-07-14 08:01:07,경상북도 포항시 북구 죽도동
41008,129.3535007,36.01684829,trash,2024-07-14 08:01:54,경상북도 포항시 북구 죽도동
41010,129.3541422,36.01696328,trash,2024-07-14 08:02:39,경상북도 포항시 북구 죽도동 중흥로140번길 3.0
41034,129.3597272,36.03888127,trash,2024-07-14 09:10:26,경상북도 포항시 북구 대흥동
41035,129.3562123,36.03907417,trash,2024-07-14 09:13:29,경상북도 포항시 북구 용흥동 새마을로 21.0
41037,129.3532578,36.04092908,trash,2024-07-14 09:14:18,경상북도 포항시 북구 용흥동 대안길 44.0
41044,129.3540205,36.03923972,trash,2024-07-14 11:28:26,경상북도 포항시 북구 용흥동
41046,129.3567097,36.03870526,trash,2024-07-14 11:28:50,경상북도 포항시 북구 용흥동
