id,longitude,latitude,classname,time,status,address
40575,129.3432556,36.03241854,pothole,2024-07-13 06:10:18,0,경상북도 포항시 북구 득량동 양학로 123.0
40584,129.3493512,36.02739653,pothole,2024-07-13 06:15:59,1,경상북도 포항시 북구 학잠동
40665,129.3561253,36.02060865,pothole,2024-07-13 07:16:21,0,경상북도 포항시 북구 죽도동
40666,129.3553861,36.01961317,pothole,2024-07-13 07:16:36,2,경상북도 포항시 북구 죽도동
40879,129.3568326,36.0299444,pothole,2024-07-13 15:56:07,2,경상북도 포항시 북구 용흥동
40908,129.3463199,36.03121069,pothole,2024-07-13 16:53:55,0,경상북도 포항시 북구 학잠동 양학로96번길 11.0
40949,129.3636041,36.02962408,pothole,2024-07-13 18:06:37,1,경상북도 포항시 북구 죽도동
41072,129.3477264,36.02890748,pothole,2024-07-15 05:53:18,2,경상북도 포항시 북구 학잠동
41286,129.3471322,36.02911062,pothole,2024-07-15 15:19:21,0,경상북도 포항시 북구 득량동 양학로 73.0
41527,129.3708248,36.06175018,pothole,2024-07-16 08:22:43,2,경상북도 포항시 북구 두호동
41537,129.3700952,36.05968641,pothole,2024-07-16 08:29:23,0,경상북도 포항시 북구 창포동
41552,129.3676655,36.04888238,pothole,2024-07-16 08:41:47,1,경상북도 포항시 북구 대신동 대신로26번길 5.0
41566,129.3530738,36.0277384,pothole,2024-07-16 08:49:02,0,경상북도 포항시 북구 용흥동
41572,129.3549466,36.02092456,pothole,2024-07-16 09:06:59,1,경상북도 포항시 북구 죽도동
41723,129.3447372,36.03073186,pothole,2024-07-17 07:32:51,2,경상북도 포항시 북구 학잠동
41724,129.3411805,36.03389889,pothole,2024-07-17 07:59:35,0,경상북도 포항시 북구 득량동 양학로 149.0
41854,129.3580822,36.02927474,pothole,2024-07-17 09:43:28,1,경상북도 포항시 북구 죽도동
41889,129.3429647,36.03329132,pothole,2024-07-17 10:08:07,1,경상북도 포항시 북구 학잠동
41916,129.3694335,36.03717463,pothole,2024-07-17 11:16:00,2,경상북도 포항시 북구 남빈동
42018,129.3648763,36.0362367,pothole,2024-07-17 13:45:53,0,경상북도 포항시 북구 남빈동
42085,129.3489157,36.0277511,pothole,2024-07-18 05:46:06,1,경상북도 포항시 북구 학잠동
42140,129.3735132,36.05364246,pothole,2024-07-18 08:08:23,2,경상북도 포항시 북구 학산동
42170,129.3537188,36.05202375,pothole,2024-07-18 08:31:48,0,경상북도 포항시 북구 우현동
42175,129.3553264,36.05143861,pothole,2024-07-18 08:34:06,0,경상북도 포항시 북구 우현동
42188,129.3526988,36.04824989,pothole,2024-07-18 08:37:00,1,경상북도 포항시 북구 용흥동
42230,129.3581391,36.04575497,pothole,2024-07-18 08:57:41,1,경상북도 포항시 북구 용흥동
42242,129.341127,36.03475221,pothole,2024-07-18 10:11:57,2,경상북도 포항시 북구 학잠동
42261,129.3408082,36.03541462,pothole,2024-07-18 10:36:09,2,경상북도 포항시 북구 득량동
42291,129.3356981,36.06257528,pothole,2024-07-18 11:08:04,1,경상북도 포항시 북구 흥해읍 이인리
42295,129.3315474,36.05081285,pothole,2024-07-18 11:09:49,0,경상북도 포항시 북구 흥해읍 대련리
42314,129.3462403,36.04030157,pothole,2024-07-18 11:12:56,1,경상북도 포항시 북구 용흥동
42319,129.3513507,36.02820839,pothole,2024-07-18 11:18:28,2,경상북도 포항시 북구 학잠동 양학로34번길 14.0
42505,129.3831177,36.06426567,pothole,2024-07-18 17:45:26,1,경상북도 포항시 북구 두호동
42523,129.3741034,36.05281333,pothole,2024-07-18 17:50:05,1,경상북도 포항시 북구 항구동
42672,129.3744667,36.06009577,pothole,2024-07-20 07:07:59,1,경상북도 포항시 북구 두호동 두호로 35.0
42818,129.2037721,36.21102118,pothole,2024-07-20 09:11:28,0,경상북도 포항시 북구 죽장면 상옥리
42830,129.2094757,36.22543068,pothole,2024-07-20 09:14:09,1,경상북도 포항시 북구 죽장면 상옥리
42838,129.2188658,36.23198958,pothole,2024-07-20 09:17:00,2,경상북도 포항시 북구 죽장면 상옥리
42911,129.2928293,36.19557512,pothole,2024-07-20 09:32:52,2,경상북도 포항시 북구 청하면 명안리
42933,129.3397744,36.17626584,pothole,2024-07-20 09:42:35,1,경상북도 포항시 북구 청하면 미남리
42935,129.345495,36.16002148,pothole,2024-07-20 09:45:41,2,경상북도 포항시 북구 청하면 소동리
42942,129.3486312,36.1362253,pothole,2024-07-20 09:47:44,1,경상북도 포항시 북구 흥해읍 덕장리
42960,129.3532125,36.06103064,pothole,2024-07-20 09:56:42,0,경상북도 포항시 북구 우현동
43058,129.3644666,36.03072204,pothole,2024-07-20 11:47:42,2,경상북도 포항시 북구 죽도동
43127,129.375129,36.05541684,pothole,2024-07-20 12:47:47,0,경상북도 포항시 북구 항구동
43128,129.3749372,36.05471502,pothole,2024-07-20 12:48:01,1,경상북도 포항시 북구 항구동
43170,129.3432799,36.03288219,pothole,2024-07-21 06:13:30,0,경상북도 포항시 북구 득량동
43705,129.348423,36.02809535,pothole,2024-07-22 07:50:06,0,경상북도 포항시 북구 학잠동
43832,129.352496,36.02444402,pothole,2024-07-27 09:26:10,1,경상북도 포항시 북구 용흥동
43833,129.3560175,36.03041203,pothole,2024-07-27 09:27:10,0,경상북도 포항시 북구 용흥동
43848,129.3338512,36.05785442,pothole,2024-07-27 09:34:44,1,경상북도 포항시 북구 흥해읍 대련리
43936,129.3577625,36.03202894,pothole,2024-07-27 11:22:44,2,경상북도 포항시 북구 용흥동
44006,129.3477604,36.02877107,pothole,2024-07-27 11:28:22,1,경상북도 포항시 북구 학잠동
44224,129.3606557,36.02800847,pothole,2024-07-27 19:26:17,0,경상북도 포항시 북구 죽도동
44311,129.3515963,36.06466555,pothole,2024-07-28 08:17:04,1,경상북도 포항시 북구 우현동
44432,129.3518906,36.02027725,pothole,2024-07-28 11:29:22,1,경상북도 포항시 북구 죽도동
44943,129.3827383,36.0735132,pothole,2024-07-30 13:50:15,1,경상북도 포항시 북구 장성동
45018,129.3412765,36.03455925,pothole,2024-07-30 16:10:51,2,경상북도 포항시 북구 득량동
45081,129.3416217,36.03397754,pothole,2024-07-31 06:25:29,2,경상북도 포항시 북구 득량동
