id,longitude,latitude,classname,time,address
38667,129.3721503,36.04984822,crack,2024-06-03 23:04:48,경상북도 포항시 북구 항구동
38668,129.3726984,36.05134296,crack,2024-06-03 23:05:04,경상북도 포항시 북구 항구동
38669,129.3753425,36.0522661,crack,2024-06-03 23:05:41,경상북도 포항시 북구 항구동
38670,129.3763174,36.05241317,crack,2024-06-03 23:05:49,경상북도 포항시 북구 항구동
38671,129.3773295,36.05468931,crack,2024-06-03 23:06:27,경상북도 포항시 북구 항구동
38672,129.3793932,36.05930881,crack,2024-06-03 23:07:54,경상북도 포항시 북구 두호동
38673,129.3798657,36.06008784,crack,2024-06-03 23:08:02,경상북도 포항시 북구 두호동
38674,129.3806933,36.06122372,crack,2024-06-03 23:08:19,경상북도 포항시 북구 두호동
38675,129.3809487,36.06206347,crack,2024-06-03 23:08:31,경상북도 포항시 북구 두호동
38676,129.3815122,36.06258855,crack,2024-06-03 23:08:39,경상북도 포항시 북구 두호동
38677,129.3819161,36.06300332,crack,2024-06-03 23:08:56,경상북도 포항시 북구 두호동
38678,129.3824796,36.06354732,crack,2024-06-03 23:09:04,경상북도 포항시 북구 두호동
38680,129.381698,36.06713274,crack,2024-06-03 23:11:21,경상북도 포항시 북구 두호동
38682,129.3837743,36.06616048,crack,2024-06-03 23:13:47,경상북도 포항시 북구 두호동
38685,129.3898108,36.06786721,crack,2024-06-03 23:16:25,경상북도 포항시 북구 환호동
38686,129.3904916,36.06821304,crack,2024-06-03 23:16:41,경상북도 포항시 북구 환호동
38687,129.3915849,36.06847572,crack,2024-06-03 23:17:23,경상북도 포항시 북구 환호동
38688,129.3925051,36.06865977,crack,2024-06-03 23:17:31,경상북도 포항시 북구 환호동
38689,129.3939397,36.06851707,crack,2024-06-03 23:20:25,경상북도 포항시 북구 환호동
38691,129.3942389,36.06808093,crack,2024-06-03 23:26:02,경상북도 포항시 북구 환호동 환호공원길 38.0
38699,129.3804594,36.0616832,crack,2024-06-03 23:36:02,경상북도 포항시 북구 두호동
38701,129.3783317,36.05768871,crack,2024-06-03 23:36:52,경상북도 포항시 북구 두호동
38702,129.3779909,36.05684301,crack,2024-06-03 23:37:00,경상북도 포항시 북구 두호동
38704,129.3717035,36.0489558,crack,2024-06-03 23:39:39,경상북도 포항시 북구 항구동
38705,129.370247,36.04924548,crack,2024-06-03 23:41:23,경상북도 포항시 북구 대신동
38706,129.369541,36.04939826,crack,2024-06-03 23:41:31,경상북도 포항시 북구 학산동 학산로 62.0
38708,129.3682242,36.04899616,crack,2024-06-03 23:42:04,경상북도 포항시 북구 대신동
38713,129.3694975,36.05314419,crack,2024-06-03 23:47:28,경상북도 포항시 북구 학산동
38715,129.3690304,36.0496713,crack,2024-06-03 23:52:03,경상북도 포항시 북구 학산동 학산로 62.0
38716,129.3708454,36.05053706,crack,2024-06-03 23:57:10,경상북도 포항시 북구 학산동
38720,129.3712334,36.04547968,crack,2024-06-04 00:05:54,경상북도 포항시 북구 동빈1가
38721,129.370377,36.04217585,crack,2024-06-04 00:06:23,경상북도 포항시 북구 동빈2가
38722,129.3702836,36.04166542,crack,2024-06-04 00:06:27,경상북도 포항시 북구 동빈2가
38723,129.3701415,36.04066088,crack,2024-06-04 00:06:35,경상북도 포항시 북구 동빈2가
38743,129.3707473,36.03328083,crack,2024-06-04 00:21:19,경상북도 포항시 북구 죽도동
38744,129.3705342,36.03254274,crack,2024-06-04 00:21:31,경상북도 포항시 북구 죽도동
38745,129.3701376,36.03207761,crack,2024-06-04 00:21:40,경상북도 포항시 북구 죽도동
38746,129.3694226,36.03181105,crack,2024-06-04 00:22:01,경상북도 포항시 북구 죽도동
38751,129.3668357,36.0329092,crack,2024-06-04 00:23:06,경상북도 포항시 북구 죽도동
38752,129.3668025,36.02977245,crack,2024-06-04 00:24:49,경상북도 포항시 북구 죽도동
38762,129.3668673,36.03186667,crack,2024-06-04 00:29:25,경상북도 포항시 북구 죽도동 죽도로 62.0
38767,129.3675601,36.03297717,crack,2024-06-04 00:41:40,경상북도 포항시 북구 죽도동
38768,129.3685615,36.03314085,crack,2024-06-04 00:42:04,경상북도 포항시 북구 죽도동
38769,129.3702008,36.0334032,crack,2024-06-04 00:42:21,경상북도 포항시 북구 죽도동
38794,129.3643997,36.0415562,crack,2024-06-04 01:32:56,경상북도 포항시 북구 덕산동
38800,129.3651059,36.04296429,crack,2024-06-04 01:39:43,경상북도 포항시 북구 덕산동
38803,129.3642796,36.04687388,crack,2024-06-04 01:41:31,경상북도 포항시 북구 덕수동 중앙로385번길 5.0
38804,129.3646584,36.04236419,crack,2024-06-04 01:43:36,경상북도 포항시 북구 덕산동
38817,129.3600206,36.04310801,crack,2024-06-04 02:00:00,경상북도 포항시 북구 용흥동
38819,129.3581203,36.04276561,crack,2024-06-04 02:01:22,경상북도 포항시 북구 용흥동
38821,129.3581742,36.04209727,crack,2024-06-04 02:01:35,경상북도 포항시 북구 용흥동 우미길 24.0
38823,129.3582434,36.04107127,crack,2024-06-04 02:01:56,경상북도 포항시 북구 용흥동
38825,129.3590768,36.04026416,crack,2024-06-04 02:02:29,경상북도 포항시 북구 용흥동
38827,129.3595493,36.03802617,crack,2024-06-04 02:04:25,경상북도 포항시 북구 대흥동
38828,129.3584693,36.03780177,crack,2024-06-04 02:06:17,경상북도 포항시 북구 대흥동
38829,129.3561187,36.03871379,crack,2024-06-04 02:06:59,경상북도 포항시 북구 용흥동
38830,129.3503688,36.04360009,crack,2024-06-04 02:08:47,경상북도 포항시 북구 용흥동
38834,129.3521515,36.04478404,crack,2024-06-04 02:09:30,경상북도 포항시 북구 용흥동
38838,129.3513626,36.04595262,crack,2024-06-04 02:10:19,경상북도 포항시 북구 용흥동
38839,129.3513619,36.04730758,crack,2024-06-04 02:10:52,경상북도 포항시 북구 용흥동
38840,129.3514351,36.046593,crack,2024-06-04 02:11:04,경상북도 포항시 북구 용흥동
38841,129.3509533,36.04520721,crack,2024-06-04 02:11:25,경상북도 포항시 북구 용흥동
38843,129.3500227,36.04282385,crack,2024-06-04 02:15:38,경상북도 포항시 북구 용흥동
38849,129.3575773,36.03308362,crack,2024-06-04 02:19:30,경상북도 포항시 북구 용흥동
38850,129.3573929,36.03256247,crack,2024-06-04 02:19:34,경상북도 포항시 북구 용흥동
38851,129.3556331,36.03011599,crack,2024-06-04 02:19:55,경상북도 포항시 북구 용흥동
38852,129.3554003,36.02962884,crack,2024-06-04 02:19:59,경상북도 포항시 북구 용흥동
38855,129.349347,36.02079812,crack,2024-06-04 02:21:22,경상북도 포항시 북구 득량동
39001,129.371016,36.04438081,crack,2024-06-13 08:20:18,경상북도 포항시 북구 동빈1가
39002,129.3711963,36.0451853,crack,2024-06-13 08:20:28,경상북도 포항시 북구 동빈1가
39003,129.3721044,36.04985001,crack,2024-06-13 08:21:12,경상북도 포항시 북구 항구동
39004,129.3722472,36.05068408,crack,2024-06-13 08:21:21,경상북도 포항시 북구 항구동
39005,129.3725867,36.05122566,crack,2024-06-13 08:21:27,경상북도 포항시 북구 항구동
39007,129.3734174,36.05167274,crack,2024-06-13 08:21:35,경상북도 포항시 북구 항구동
39008,129.373869,36.05189233,crack,2024-06-13 08:21:40,경상북도 포항시 북구 항구동
39009,129.3746646,36.05212533,crack,2024-06-13 08:21:46,경상북도 포항시 북구 항구동
39010,129.3751912,36.05221299,crack,2024-06-13 08:21:50,경상북도 포항시 북구 항구동
39011,129.3763602,36.05239801,crack,2024-06-13 08:22:01,경상북도 포항시 북구 항구동
39015,129.3772994,36.05468373,crack,2024-06-13 08:23:17,경상북도 포항시 북구 항구동
39016,129.3774955,36.05541516,crack,2024-06-13 08:23:25,경상북도 포항시 북구 항구동
39017,129.377686,36.05606172,crack,2024-06-13 08:23:31,경상북도 포항시 북구 두호동
39018,129.3781729,36.0573224,crack,2024-06-13 08:23:44,경상북도 포항시 북구 두호동
39019,129.3788556,36.05840612,crack,2024-06-13 08:23:56,경상북도 포항시 북구 두호동
39020,129.3794099,36.05941279,crack,2024-06-13 08:24:07,경상북도 포항시 북구 두호동
39022,129.379798,36.06002651,crack,2024-06-13 08:24:13,경상북도 포항시 북구 두호동
39023,129.3807058,36.06115697,crack,2024-06-13 08:24:28,경상북도 포항시 북구 두호동
39024,129.3807435,36.06175235,crack,2024-06-13 08:24:38,경상북도 포항시 북구 두호동
39026,129.3811796,36.06218464,crack,2024-06-13 08:24:45,경상북도 포항시 북구 두호동
39027,129.3817487,36.06263589,crack,2024-06-13 08:24:51,경상북도 포항시 북구 두호동
39029,129.3822602,36.06312895,crack,2024-06-13 08:24:58,경상북도 포항시 북구 두호동
39030,129.3827661,36.06352526,crack,2024-06-13 08:25:03,경상북도 포항시 북구 두호동
39031,129.3833055,36.06376789,crack,2024-06-13 08:25:10,경상북도 포항시 북구 두호동
39034,129.3893907,36.06285365,crack,2024-06-13 08:26:17,경상북도 포항시 북구 두호동
39035,129.3908452,36.06297942,crack,2024-06-13 08:26:30,경상북도 포항시 북구 두호동
39036,129.3916655,36.06319329,crack,2024-06-13 08:26:36,경상북도 포항시 북구 두호동
39037,129.3921504,36.06331852,crack,2024-06-13 08:26:40,경상북도 포항시 북구 두호동
39038,129.3929,36.06339187,crack,2024-06-13 08:26:46,경상북도 포항시 북구 두호동
39039,129.3935582,36.06335328,crack,2024-06-13 08:26:53,경상북도 포항시 북구 두호동
39040,129.3941044,36.06329944,crack,2024-06-13 08:26:59,경상북도 포항시 북구 두호동
39041,129.3983632,36.06493976,crack,2024-06-13 08:27:39,경상북도 포항시 북구 환호동
39042,129.3988581,36.06550976,crack,2024-06-13 08:27:45,경상북도 포항시 북구 환호동
39043,129.3996698,36.06669523,crack,2024-06-13 08:27:58,경상북도 포항시 북구 환호동
39047,129.4055035,36.07197987,crack,2024-06-13 08:29:16,경상북도 포항시 북구 환호동
39048,129.4069534,36.07221468,crack,2024-06-13 08:29:28,경상북도 포항시 북구 환호동
39049,129.407491,36.07228142,crack,2024-06-13 08:29:35,경상북도 포항시 북구 환호동
39050,129.4092928,36.07322651,crack,2024-06-13 08:30:06,경상북도 포항시 북구 여남동
39052,129.4109969,36.07327815,crack,2024-06-13 08:30:23,경상북도 포항시 북구 여남동
39122,129.3700998,36.03344761,crack,2024-06-13 13:58:43,경상북도 포항시 북구 죽도동
39123,129.369043,36.03331023,crack,2024-06-13 13:59:27,경상북도 포항시 북구 죽도동
39124,129.3684237,36.03322277,crack,2024-06-13 13:59:34,경상북도 포항시 북구 죽도동
39125,129.3675624,36.03312911,crack,2024-06-13 13:59:42,경상북도 포항시 북구 죽도동
39126,129.3666845,36.03298631,crack,2024-06-13 13:59:55,경상북도 포항시 북구 죽도동
39129,129.3661238,36.03305325,crack,2024-06-13 14:00:20,경상북도 포항시 북구 죽도동
39131,129.3659145,36.03354272,crack,2024-06-13 14:00:54,경상북도 포항시 북구 죽도동
39132,129.3655977,36.03450253,crack,2024-06-13 14:01:07,경상북도 포항시 북구 죽도동
39133,129.3655572,36.03638475,crack,2024-06-13 14:01:39,경상북도 포항시 북구 남빈동
39197,129.3694736,36.0317766,crack,2024-06-13 14:52:12,경상북도 포항시 북구 죽도동
39198,129.3690394,36.03208713,crack,2024-06-13 14:52:22,경상북도 포항시 북구 죽도동
39201,129.3670305,36.03203127,crack,2024-06-13 14:53:14,경상북도 포항시 북구 죽도동
39205,129.367042,36.03101068,crack,2024-06-13 14:54:07,경상북도 포항시 북구 죽도동
39207,129.3692498,36.03059299,crack,2024-06-13 14:57:25,경상북도 포항시 북구 죽도동
39210,129.368462,36.0301146,crack,2024-06-13 14:58:32,경상북도 포항시 북구 죽도동
39215,129.367552,36.02830645,crack,2024-06-13 15:04:09,경상북도 포항시 북구 죽도동
39288,129.3530108,36.01639236,crack,2024-06-14 08:33:00,경상북도 포항시 북구 죽도동
39289,129.3534907,36.01698993,crack,2024-06-14 08:33:06,경상북도 포항시 북구 죽도동
39291,129.3538391,36.0174315,crack,2024-06-14 08:33:10,경상북도 포항시 북구 죽도동
39292,129.3546379,36.01842267,crack,2024-06-14 08:33:21,경상북도 포항시 북구 죽도동
39294,129.355002,36.01890344,crack,2024-06-14 08:33:27,경상북도 포항시 북구 죽도동
39296,129.3558981,36.02030884,crack,2024-06-14 08:37:20,경상북도 포항시 북구 죽도동
39297,129.3554771,36.02062578,crack,2024-06-14 08:37:27,경상북도 포항시 북구 죽도동
39299,129.3554869,36.02224742,crack,2024-06-14 08:38:14,경상북도 포항시 북구 죽도동
39300,129.3547858,36.02316145,crack,2024-06-14 08:38:42,경상북도 포항시 북구 죽도동
39301,129.3542485,36.02342568,crack,2024-06-14 08:38:55,경상북도 포항시 북구 죽도동
39302,129.353318,36.02390946,crack,2024-06-14 08:39:06,경상북도 포항시 북구 용흥동
39304,129.3519715,36.02794093,crack,2024-06-14 08:43:31,경상북도 포항시 북구 학잠동 양학로34번길 14.0
39305,129.3548777,36.02095433,crack,2024-06-14 11:28:22,경상북도 포항시 북구 죽도동
39312,129.3484607,36.02809794,crack,2024-06-16 10:11:57,경상북도 포항시 북구 학잠동
39313,129.346123,36.03116053,crack,2024-06-16 10:13:17,경상북도 포항시 북구 학잠동
39315,129.346392,36.03069551,crack,2024-06-16 10:13:31,경상북도 포항시 북구 학잠동
39316,129.3475262,36.02910435,crack,2024-06-16 10:14:43,경상북도 포항시 북구 학잠동
39318,129.347816,36.02857176,crack,2024-06-16 10:14:49,경상북도 포항시 북구 학잠동
39320,129.3511609,36.02490406,crack,2024-06-16 10:15:50,경상북도 포항시 북구 득량동
39324,129.3480823,36.01943205,crack,2024-06-16 10:16:59,경상북도 포항시 북구 득량동
39348,129.3542623,36.01799088,crack,2024-06-16 10:30:23,경상북도 포항시 북구 죽도동
39350,129.3557225,36.01983878,crack,2024-06-16 10:31:31,경상북도 포항시 북구 죽도동
39353,129.3560715,36.02228628,crack,2024-06-16 10:33:06,경상북도 포항시 북구 죽도동
39355,129.3565613,36.02205126,crack,2024-06-16 10:33:10,경상북도 포항시 북구 죽도동
39357,129.3564185,36.02088371,crack,2024-06-16 10:33:31,경상북도 포항시 북구 죽도동
39375,129.3489095,36.02772347,crack,2024-06-16 14:52:47,경상북도 포항시 북구 학잠동
39377,129.346944,36.02943327,crack,2024-06-16 14:53:24,경상북도 포항시 북구 득량동
39378,129.3462552,36.02952547,crack,2024-06-16 14:53:32,경상북도 포항시 북구 득량동
39379,129.34541,36.02972682,crack,2024-06-16 14:53:43,경상북도 포항시 북구 학잠동
39381,129.3449139,36.03052466,crack,2024-06-16 14:53:58,경상북도 포항시 북구 학잠동
39383,129.3445869,36.0309341,crack,2024-06-16 14:54:08,경상북도 포항시 북구 학잠동
39384,129.3442832,36.03135068,crack,2024-06-16 14:54:17,경상북도 포항시 북구 득량동
39385,129.3438273,36.03203905,crack,2024-06-16 14:54:30,경상북도 포항시 북구 학잠동
39386,129.3419735,36.03390264,crack,2024-06-16 14:56:11,경상북도 포항시 북구 학잠동
39387,129.3432422,36.03262057,crack,2024-06-16 14:58:34,경상북도 포항시 북구 득량동
39390,129.3408155,36.03238903,crack,2024-06-16 14:59:03,경상북도 포항시 북구 득량동
39391,129.3399994,36.03240587,crack,2024-06-16 14:59:11,경상북도 포항시 북구 득량동
39392,129.3388703,36.03238555,crack,2024-06-16 14:59:23,경상북도 포항시 북구 득량동
39399,129.3195085,36.04358117,crack,2024-06-16 15:02:07,경상북도 포항시 북구 흥해읍 대련리
39400,129.3368234,36.05828271,crack,2024-06-16 15:03:52,경상북도 포항시 북구 흥해읍 이인리
39401,129.3380356,36.06067462,crack,2024-06-16 15:04:08,경상북도 포항시 북구 흥해읍 이인리
39402,129.3380535,36.06218317,crack,2024-06-16 15:04:26,경상북도 포항시 북구 흥해읍 이인리
39404,129.3358914,36.06253699,crack,2024-06-16 15:04:41,경상북도 포항시 북구 흥해읍 이인리
39405,129.3358708,36.06381381,crack,2024-06-16 15:04:56,경상북도 포항시 북구 흥해읍 이인리
39406,129.3362952,36.06482033,crack,2024-06-16 15:05:06,경상북도 포항시 북구 흥해읍 이인리
39407,129.3394625,36.07414327,crack,2024-06-16 15:06:20,경상북도 포항시 북구 흥해읍 이인리
39409,129.3421295,36.07346489,crack,2024-06-16 15:06:53,경상북도 포항시 북구 흥해읍 이인리 포항역로 1.0
39411,129.3431477,36.07389695,crack,2024-06-16 15:08:56,경상북도 포항시 북구 흥해읍 이인리
39413,129.3400663,36.07447271,crack,2024-06-16 15:09:22,경상북도 포항시 북구 흥해읍 이인리
39416,129.3348244,36.06045819,crack,2024-06-16 15:11:38,경상북도 포항시 북구 흥해읍 이인리
39417,129.3339326,36.05847761,crack,2024-06-16 15:11:55,경상북도 포항시 북구 흥해읍 대련리
39419,129.3319779,36.05150972,crack,2024-06-16 15:12:48,경상북도 포항시 북구 흥해읍 대련리
39420,129.331355,36.0504867,crack,2024-06-16 15:12:56,경상북도 포항시 북구 흥해읍 대련리
39421,129.3304308,36.04936573,crack,2024-06-16 15:13:09,경상북도 포항시 북구 흥해읍 대련리
39422,129.3316594,36.04854986,crack,2024-06-16 15:13:30,경상북도 포항시 북구 흥해읍 대련리
39423,129.3329128,36.0477981,crack,2024-06-16 15:13:43,경상북도 포항시 북구 흥해읍 대련리
39425,129.3452522,36.0420779,crack,2024-06-16 15:15:55,경상북도 포항시 북구 용흥동
39426,129.3456042,36.04149538,crack,2024-06-16 15:15:59,경상북도 포항시 북구 용흥동
39427,129.3460761,36.04073138,crack,2024-06-16 15:16:05,경상북도 포항시 북구 용흥동
39429,129.3463159,36.04027311,crack,2024-06-16 15:16:10,경상북도 포항시 북구 용흥동
39436,129.3569274,36.03219406,crack,2024-06-16 15:18:32,경상북도 포항시 북구 용흥동
39437,129.3551029,36.02995004,crack,2024-06-16 15:19:01,경상북도 포항시 북구 용흥동
39438,129.3545637,36.02950405,crack,2024-06-16 15:19:09,경상북도 포항시 북구 용흥동
39440,129.3529895,36.0276486,crack,2024-06-16 15:20:27,경상북도 포항시 북구 용흥동
39442,129.3411101,36.03488123,crack,2024-06-16 15:24:05,경상북도 포항시 북구 학잠동
39449,129.3473287,36.02454645,crack,2024-06-16 15:49:53,경상북도 포항시 북구 득량동
39451,129.3485267,36.0239762,crack,2024-06-16 15:50:00,경상북도 포항시 북구 득량동
39452,129.3492678,36.02356544,crack,2024-06-16 15:50:03,경상북도 포항시 북구 득량동
39453,129.3499269,36.0232918,crack,2024-06-16 15:50:08,경상북도 포항시 북구 득량동
39454,129.3494379,36.02099908,crack,2024-06-16 15:50:33,경상북도 포항시 북구 득량동
39470,129.3524935,36.02430958,crack,2024-06-16 16:10:39,경상북도 포항시 북구 용흥동
39471,129.3519282,36.02459632,crack,2024-06-16 16:10:48,경상북도 포항시 북구 용흥동
39474,129.3407277,36.03546093,crack,2024-06-16 16:15:04,경상북도 포항시 북구 득량동
39490,129.3455045,36.0252289,crack,2024-06-17 10:01:36,경상북도 포항시 북구 득량동
39491,129.346507,36.02488029,crack,2024-06-17 10:01:42,경상북도 포항시 북구 득량동
39494,129.3489805,36.02041437,crack,2024-06-17 10:02:33,경상북도 포항시 북구 득량동
39495,129.3486111,36.01992056,crack,2024-06-17 10:02:37,경상북도 포항시 북구 득량동
39501,129.3554405,36.01941176,crack,2024-06-17 10:09:53,경상북도 포항시 북구 죽도동
39502,129.3572181,36.01945412,crack,2024-06-17 10:10:22,경상북도 포항시 북구 죽도동
39528,129.3506828,36.02551343,crack,2024-06-17 11:53:38,경상북도 포항시 북구 득량동
39530,129.3537354,36.02602895,crack,2024-06-17 11:56:34,경상북도 포항시 북구 용흥동
39531,129.354114,36.02649454,crack,2024-06-17 11:56:44,경상북도 포항시 북구 용흥동
39533,129.3551941,36.02806252,crack,2024-06-17 11:57:13,경상북도 포항시 북구 용흥동 새천년대로 606.0
39535,129.3555543,36.02871947,crack,2024-06-17 11:57:22,경상북도 포항시 북구 용흥동
39536,129.3563799,36.0295018,crack,2024-06-17 11:57:35,경상북도 포항시 북구 용흥동
39537,129.3568176,36.02982087,crack,2024-06-17 11:57:41,경상북도 포항시 북구 용흥동
39538,129.357416,36.02965193,crack,2024-06-17 11:57:51,경상북도 포항시 북구 용흥동
39539,129.3583903,36.02915432,crack,2024-06-17 11:58:04,경상북도 포항시 북구 죽도동
39540,129.3590296,36.0287727,crack,2024-06-17 11:58:12,경상북도 포항시 북구 죽도동
39541,129.3595677,36.02855934,crack,2024-06-17 11:58:18,경상북도 포항시 북구 죽도동
39542,129.3601482,36.02821431,crack,2024-06-17 11:58:27,경상북도 포항시 북구 죽도동
39543,129.360698,36.02794058,crack,2024-06-17 11:58:35,경상북도 포항시 북구 죽도동
39545,129.3612296,36.02762964,crack,2024-06-17 11:58:46,경상북도 포항시 북구 죽도동
39546,129.3613356,36.02705749,crack,2024-06-17 11:59:09,경상북도 포항시 북구 죽도동
39547,129.3590879,36.02430961,crack,2024-06-17 12:01:43,경상북도 포항시 북구 죽도동
39548,129.3584805,36.02450969,crack,2024-06-17 12:01:56,경상북도 포항시 북구 죽도동
39549,129.3578821,36.02481389,crack,2024-06-17 12:02:04,경상북도 포항시 북구 죽도동
39550,129.357347,36.02507661,crack,2024-06-17 12:02:12,경상북도 포항시 북구 죽도동
39551,129.3568404,36.02533728,crack,2024-06-17 12:02:21,경상북도 포항시 북구 죽도동
39553,129.3559325,36.02579896,crack,2024-06-17 12:02:36,경상북도 포항시 북구 죽도동
39555,129.3550957,36.0262924,crack,2024-06-17 12:03:31,경상북도 포항시 북구 용흥동
39557,129.3545458,36.02731441,crack,2024-06-17 12:05:00,경상북도 포항시 북구 용흥동
39558,129.3557074,36.03000608,crack,2024-06-17 12:05:25,경상북도 포항시 북구 용흥동
39559,129.3560208,36.03043561,crack,2024-06-17 12:05:29,경상북도 포항시 북구 용흥동
39562,129.3539839,36.02999846,crack,2024-06-17 12:07:00,경상북도 포항시 북구 용흥동
39565,129.3540612,36.02928521,crack,2024-06-17 12:10:34,경상북도 포항시 북구 용흥동
39567,129.3565299,36.03095532,crack,2024-06-17 12:11:18,경상북도 포항시 북구 용흥동
39568,129.3570312,36.03157684,crack,2024-06-17 12:11:24,경상북도 포항시 북구 용흥동
39569,129.3595831,36.03215934,crack,2024-06-17 12:12:47,경상북도 포항시 북구 용흥동
39572,129.3633554,36.03073487,crack,2024-06-17 12:14:16,경상북도 포항시 북구 죽도동
39577,129.3661152,36.03650551,crack,2024-06-17 12:20:05,경상북도 포항시 북구 남빈동
39579,129.3679721,36.03693517,crack,2024-06-17 12:22:12,경상북도 포항시 북구 남빈동
39581,129.3650374,36.03632639,crack,2024-06-17 12:23:51,경상북도 포항시 북구 남빈동
39582,129.3650518,36.03581812,crack,2024-06-17 12:23:59,경상북도 포항시 북구 죽도동 칠성천길 127.0
