id,longitude,latitude,classname,time,status,address
38862,129.3272041,36.00654,banner,2024-06-04 02:27:27,1,경상북도 포항시 남구 효자동
38864,129.3289953,36.00729788,banner,2024-06-04 02:27:56,0,경상북도 포항시 남구 효자동
38912,129.3368983,36.00623568,banner,2024-06-12 01:28:22,1,경상북도 포항시 남구 효자동 효성로 28.0
38918,129.3368752,36.00546175,banner,2024-06-12 01:36:28,2,경상북도 포항시 남구 효자동
38920,129.3403262,36.00609776,banner,2024-06-12 01:42:06,2,경상북도 포항시 남구 효자동
38935,129.3046352,36.00981314,banner,2024-06-12 01:55:15,2,경상북도 포항시 남구 연일읍 자명리
38941,129.3202576,36.03032543,banner,2024-06-12 02:00:51,2,경상북도 포항시 남구 지곡동
38944,129.3337013,36.02630371,banner,2024-06-12 02:05:28,1,경상북도 포항시 남구 이동
38945,129.3353279,36.02567054,banner,2024-06-12 02:05:40,1,경상북도 포항시 남구 이동
38950,129.3392542,36.00873371,banner,2024-06-13 07:47:33,1,경상북도 포항시 남구 효자동
38953,129.3450358,36.00602363,banner,2024-06-13 07:52:06,1,경상북도 포항시 남구 상도동
38956,129.3444611,36.00375908,banner,2024-06-13 08:03:12,1,경상북도 포항시 남구 상도동
38967,129.3666854,36.00840348,banner,2024-06-13 08:06:28,1,경상북도 포항시 남구 대도동
38968,129.3679553,36.00920803,banner,2024-06-13 08:06:45,1,경상북도 포항시 남구 해도동
38969,129.3705998,36.01142689,banner,2024-06-13 08:07:19,0,경상북도 포항시 남구 해도동
38979,129.3768003,36.02316396,banner,2024-06-13 08:11:51,1,경상북도 포항시 남구 해도동
38990,129.3812424,36.03346382,banner,2024-06-13 08:14:23,1,경상북도 포항시 남구 송도동
38993,129.3807447,36.03421791,banner,2024-06-13 08:14:35,0,경상북도 포항시 남구 송도동
38994,129.37417,36.04474536,banner,2024-06-13 08:17:02,0,경상북도 포항시 남구 송도동
39072,129.3399597,36.00877279,banner,2024-06-13 13:15:54,1,경상북도 포항시 남구 대잠동
39091,129.379295,36.03418531,banner,2024-06-13 13:30:45,1,경상북도 포항시 남구 송도동
39111,129.3774511,36.04005752,banner,2024-06-13 13:47:41,2,경상북도 포항시 남구 송도동 송도해안길112번길 12.0
39119,129.3723514,36.03383044,banner,2024-06-13 13:58:00,2,경상북도 포항시 남구 송도동
39136,129.3753853,36.03331543,banner,2024-06-13 14:06:49,1,경상북도 포항시 남구 송도동
39138,129.3762498,36.02975166,banner,2024-06-13 14:07:38,1,경상북도 포항시 남구 송도동
39140,129.3747981,36.02952527,banner,2024-06-13 14:07:55,1,경상북도 포항시 남구 송도동
39153,129.3758534,36.03203396,banner,2024-06-13 14:14:53,1,경상북도 포항시 남구 송도동
39157,129.3740655,36.03027383,banner,2024-06-13 14:17:56,0,경상북도 포항시 남구 송도동 축항로 55.0
39158,129.3743354,36.03144024,banner,2024-06-13 14:18:42,0,경상북도 포항시 남구 송도동 송림로21번길 14.0
39177,129.3706677,36.02891091,banner,2024-06-13 14:36:11,1,경상북도 포항시 남구 해도동
39185,129.375237,36.0280822,banner,2024-06-13 14:45:52,2,경상북도 포항시 남구 송도동
39219,129.369619,36.0190433,banner,2024-06-13 15:08:08,1,경상북도 포항시 남구 해도동
39221,129.3660678,36.0108933,banner,2024-06-13 15:09:34,0,경상북도 포항시 남구 해도동
39223,129.3590299,36.00919037,banner,2024-06-13 15:11:41,2,경상북도 포항시 남구 대도동
39283,129.3449234,36.0058539,banner,2024-06-14 08:27:46,2,경상북도 포항시 남구 상도동
39286,129.3510546,36.01395723,banner,2024-06-14 08:32:33,2,경상북도 포항시 남구 상도동
39326,129.3464605,36.01674102,banner,2024-06-16 10:17:51,2,경상북도 포항시 남구 대잠동
39338,129.3511484,36.01398796,banner,2024-06-16 10:24:10,1,경상북도 포항시 남구 상도동
39361,129.3563883,36.00875032,banner,2024-06-16 10:39:44,0,경상북도 포항시 남구 대도동
39395,129.3343923,36.03317034,banner,2024-06-16 15:00:12,1,경상북도 포항시 남구 이동
39445,129.3317076,36.03483873,banner,2024-06-16 15:44:19,1,경상북도 포항시 남구 이동 희망대로 352.0
39446,129.335604,36.03147764,banner,2024-06-16 15:45:16,2,경상북도 포항시 남구 이동
39456,129.3493927,36.01502388,banner,2024-06-16 15:55:30,2,경상북도 포항시 남구 상도동
39457,129.350088,36.01297507,banner,2024-06-16 15:57:03,1,경상북도 포항시 남구 상도동
39458,129.3494478,36.01278561,banner,2024-06-16 15:59:03,1,경상북도 포항시 남구 상도동 중흥로 77.0
39464,129.3548823,36.01171729,banner,2024-06-16 16:02:52,1,경상북도 포항시 남구 상도동
39475,129.3323133,36.03519008,banner,2024-06-16 16:21:47,0,경상북도 포항시 남구 이동 희망대로 354.0
39483,129.336163,36.03186534,banner,2024-06-17 09:55:58,1,경상북도 포항시 남구 이동
39484,129.3357208,36.03096115,banner,2024-06-17 09:56:20,1,경상북도 포항시 남구 이동
39486,129.3362724,36.02958871,banner,2024-06-17 09:56:58,1,경상북도 포항시 남구 이동
39496,129.3453004,36.01519475,banner,2024-06-17 10:03:47,1,경상북도 포항시 남구 대잠동
39506,129.3602555,36.01785122,banner,2024-06-17 10:18:23,2,경상북도 포항시 남구 대도동
39509,129.3562201,36.01201472,banner,2024-06-17 10:22:06,2,경상북도 포항시 남구 상도동
39510,129.3561149,36.01017489,banner,2024-06-17 10:22:36,2,경상북도 포항시 남구 대도동
39516,129.3596769,36.00040986,banner,2024-06-17 10:26:06,1,경상북도 포항시 남구 연일읍 오천리 형산강남로418번길 1.0
39517,129.3463185,36.00762575,banner,2024-06-17 11:23:41,2,경상북도 포항시 남구 상도동
39519,129.3485832,36.01087098,banner,2024-06-17 11:24:50,2,경상북도 포항시 남구 상도동
39520,129.3506564,36.01347376,banner,2024-06-17 11:26:39,2,경상북도 포항시 남구 상도동
39614,129.331763,36.0350603,banner,2024-06-17 16:10:31,2,경상북도 포항시 남구 이동 희망대로 352.0
39617,129.3131063,36.03812256,banner,2024-06-17 16:17:06,0,경상북도 포항시 남구 지곡동
39628,129.3567208,36.00818373,banner,2024-06-18 09:23:21,1,경상북도 포항시 남구 대도동
39657,129.3355058,36.03148199,banner,2024-06-18 12:34:20,1,경상북도 포항시 남구 이동
39658,129.3357314,36.03096966,banner,2024-06-18 12:34:24,0,경상북도 포항시 남구 이동
39661,129.3399471,36.01792343,banner,2024-06-18 12:37:48,2,경상북도 포항시 남구 대잠동
39722,129.3510921,36.01398329,banner,2024-06-18 14:21:40,1,경상북도 포항시 남구 상도동
39728,129.327688,36.0103907,banner,2024-06-20 14:27:05,2,경상북도 포항시 남구 지곡동 지곡로 77.0
39763,129.3463371,36.01672443,banner,2024-06-24 12:35:15,1,경상북도 포항시 남구 대잠동
39765,129.3442264,36.01385786,banner,2024-06-24 12:35:42,2,경상북도 포항시 남구 대잠동
39770,129.3448785,36.00590507,banner,2024-06-24 12:39:48,0,경상북도 포항시 남구 상도동
39787,129.3596639,36.00043632,banner,2024-06-24 12:44:36,2,경상북도 포항시 남구 연일읍 오천리 형산강남로418번길 1.0
39797,129.3510466,36.01395965,banner,2024-06-24 17:18:20,2,경상북도 포항시 남구 상도동
39886,129.3691009,36.02088891,banner,2024-06-25 14:40:57,0,경상북도 포항시 남구 해도동
39887,129.3692641,36.02020541,banner,2024-06-25 14:41:08,2,경상북도 포항시 남구 해도동
39910,129.3425692,36.0135406,banner,2024-06-25 14:54:43,2,경상북도 포항시 남구 대잠동
39917,129.3404921,36.01774561,banner,2024-06-25 14:58:39,2,경상북도 포항시 남구 대잠동
39920,129.3410294,36.01803342,banner,2024-06-25 14:58:50,0,경상북도 포항시 남구 대잠동
39921,129.3415168,36.01822498,banner,2024-06-25 14:58:52,0,경상북도 포항시 남구 대잠동
39923,129.3423746,36.01828614,banner,2024-06-25 14:59:00,0,경상북도 포항시 남구 대잠동
39927,129.343433,36.01728179,banner,2024-06-25 15:00:41,1,경상북도 포항시 남구 대잠동 대이로 18.0
39930,129.3427884,36.01786835,banner,2024-06-25 15:03:27,1,경상북도 포항시 남구 대잠동
39934,129.3408277,36.02437213,banner,2024-06-25 15:07:52,0,경상북도 포항시 남구 대잠동
39938,129.3387016,36.02930618,banner,2024-06-25 15:12:50,2,경상북도 포항시 남구 이동
39942,129.3403221,36.02759977,banner,2024-06-25 15:15:08,1,경상북도 포항시 남구 이동
39949,129.3419743,36.0190322,banner,2024-06-25 15:21:50,1,경상북도 포항시 남구 대잠동
40010,129.3530469,36.01214121,banner,2024-06-25 16:04:46,2,경상북도 포항시 남구 상도동
40014,129.3561381,36.01024573,banner,2024-06-25 16:05:46,2,경상북도 포항시 남구 대도동
40015,129.3587451,36.00611141,banner,2024-06-25 16:06:30,2,경상북도 포항시 남구 대도동
40021,129.3637232,36.00212375,banner,2024-06-25 16:08:21,1,경상북도 포항시 남구 연일읍 오천리
40024,129.359759,36.00017423,banner,2024-06-25 16:11:40,2,경상북도 포항시 남구 연일읍 오천리 형산강남로418번길 1.0
40025,129.3439593,35.99818988,banner,2024-06-25 16:43:52,2,경상북도 포항시 남구 연일읍 생지리 연일로145번길 2.0
40027,129.3454327,36.00674433,banner,2024-06-25 16:46:45,1,경상북도 포항시 남구 상도동
40029,129.34853,36.0107688,banner,2024-06-25 16:48:01,1,경상북도 포항시 남구 상도동
40050,129.3737078,36.03040364,banner,2024-06-26 10:15:21,0,경상북도 포항시 남구 송도동
40161,129.3384352,36.0324149,banner,2024-07-12 12:05:36,0,경상북도 포항시 남구 이동
40163,129.3384664,36.03137138,banner,2024-07-12 12:05:59,1,경상북도 포항시 남구 이동 대이로 185.0
40165,129.3390775,36.03047936,banner,2024-07-12 12:07:17,1,경상북도 포항시 남구 이동
40170,129.3409509,36.0262787,banner,2024-07-12 12:09:55,0,경상북도 포항시 남구 이동
40171,129.3410127,36.02453925,banner,2024-07-12 12:10:28,2,경상북도 포항시 남구 대잠동
40175,129.3452033,36.02559858,banner,2024-07-12 12:11:36,2,경상북도 포항시 남구 대잠동 포스코대로 161.0
40190,129.3601744,36.01780422,banner,2024-07-12 12:14:27,1,경상북도 포항시 남구 대도동
40191,129.360663,36.01741193,banner,2024-07-12 12:14:33,2,경상북도 포항시 남구 대도동
40201,129.3546199,36.01189164,banner,2024-07-12 12:17:17,0,경상북도 포항시 남구 상도동
40211,129.3471513,36.01310806,banner,2024-07-12 12:21:15,0,경상북도 포항시 남구 대잠동
40217,129.3495288,36.0129455,banner,2024-07-12 12:23:33,2,경상북도 포항시 남구 상도동
40223,129.3515114,36.01422104,banner,2024-07-12 12:24:16,2,경상북도 포항시 남구 상도동 중흥로 104.0
40225,129.3558738,36.01403599,banner,2024-07-12 12:25:48,2,경상북도 포항시 남구 상도동
40226,129.3567584,36.01367909,banner,2024-07-12 12:26:06,1,경상북도 포항시 남구 상도동
40232,129.3670963,36.01764551,banner,2024-07-12 12:33:24,1,경상북도 포항시 남구 대도동 문예로 121.0
40233,129.369054,36.02015216,banner,2024-07-12 12:35:31,0,경상북도 포항시 남구 해도동 중앙로 79.0
40234,129.3690465,36.02173598,banner,2024-07-12 12:36:23,0,경상북도 포항시 남구 해도동 중앙로 98.0
40235,129.3684826,36.0226165,banner,2024-07-12 12:36:49,2,경상북도 포항시 남구 해도동
40236,129.3673587,36.02807727,banner,2024-07-12 12:39:58,1,경상북도 포항시 남구 해도동
40264,129.3403129,36.02738327,banner,2024-07-12 12:56:33,0,경상북도 포항시 남구 이동
40265,129.3395689,36.02899296,banner,2024-07-12 12:56:57,2,경상북도 포항시 남구 이동
40275,129.3352875,36.0322247,banner,2024-07-12 13:02:22,0,경상북도 포항시 남구 이동
40277,129.334088,36.03319733,banner,2024-07-12 13:02:30,2,경상북도 포항시 남구 이동
40280,129.3315852,36.03687297,banner,2024-07-12 13:02:59,0,경상북도 포항시 남구 이동 희망대로 329.0
40318,129.3392537,36.02997625,banner,2024-07-12 17:13:40,0,경상북도 포항시 남구 이동
40322,129.3402863,36.02231106,banner,2024-07-12 17:16:53,0,경상북도 포항시 남구 대잠동 대이로 79.0
40327,129.3385409,36.02557906,banner,2024-07-12 17:19:50,1,경상북도 포항시 남구 이동
40328,129.3362928,36.02546773,banner,2024-07-12 17:22:11,0,경상북도 포항시 남구 이동
40329,129.3356047,36.02538446,banner,2024-07-12 17:22:17,1,경상북도 포항시 남구 이동
40330,129.3337477,36.02610658,banner,2024-07-12 17:22:32,2,경상북도 포항시 남구 이동
40331,129.3328543,36.0265085,banner,2024-07-12 17:22:38,2,경상북도 포항시 남구 이동
40334,129.3262322,36.02874758,banner,2024-07-12 17:23:48,0,경상북도 포항시 남구 지곡동 지곡로212번길 40.0
40338,129.3243926,36.02993671,banner,2024-07-12 17:24:33,2,경상북도 포항시 남구 지곡동
40339,129.3238246,36.02964139,banner,2024-07-12 17:24:43,1,경상북도 포항시 남구 지곡동
40341,129.3221071,36.0296338,banner,2024-07-12 17:25:03,2,경상북도 포항시 남구 지곡동
40342,129.3205827,36.0300664,banner,2024-07-12 17:25:16,2,경상북도 포항시 남구 지곡동 지곡로 295.0
40345,129.3172379,36.0314485,banner,2024-07-12 17:27:37,1,경상북도 포항시 남구 지곡동
40347,129.3196722,36.03024138,banner,2024-07-12 17:28:29,1,경상북도 포항시 남구 지곡동
40351,129.335195,36.02567776,banner,2024-07-12 17:35:24,2,경상북도 포항시 남구 이동
40354,129.3357189,36.03070724,banner,2024-07-12 17:38:49,0,경상북도 포항시 남구 이동
40355,129.3358534,36.03129423,banner,2024-07-12 17:38:53,2,경상북도 포항시 남구 이동
40356,129.3353166,36.03132121,banner,2024-07-12 17:40:05,1,경상북도 포항시 남구 이동 희망대로 406.0
40357,129.3317072,36.03494267,banner,2024-07-12 17:42:06,1,경상북도 포항시 남구 이동 희망대로 352.0
40358,129.3376719,36.03217562,banner,2024-07-12 17:45:01,1,경상북도 포항시 남구 이동
40421,129.3672503,36.02738821,banner,2024-07-12 18:26:20,2,경상북도 포항시 남구 해도동
40425,129.369454,36.02645454,banner,2024-07-12 18:29:06,0,경상북도 포항시 남구 해도동 중앙로146번길 15.0
40430,129.3695534,36.02276975,banner,2024-07-12 18:31:38,0,경상북도 포항시 남구 해도동
40433,129.3675904,36.02595167,banner,2024-07-12 18:32:48,0,경상북도 포항시 남구 해도동 중앙로 143.0
40549,129.3400942,36.02818901,banner,2024-07-13 05:47:06,0,경상북도 포항시 남구 이동
40550,129.3406391,36.0269865,banner,2024-07-13 05:47:18,0,경상북도 포항시 남구 이동
40559,129.3390399,36.03307539,banner,2024-07-13 06:03:36,1,경상북도 포항시 남구 이동
40564,129.3368913,36.03114529,banner,2024-07-13 06:04:57,1,경상북도 포항시 남구 이동 대이로189번길 17.0
40565,129.3346438,36.03161505,banner,2024-07-13 06:04:59,1,경상북도 포항시 남구 이동 희망대로 398.0
40566,129.3335511,36.03221732,banner,2024-07-13 06:05:03,2,경상북도 포항시 남구 이동
40569,129.3316665,36.03629041,banner,2024-07-13 06:05:34,2,경상북도 포항시 남구 이동
40570,129.3311573,36.03653506,banner,2024-07-13 06:05:44,0,경상북도 포항시 남구 이동
40572,129.3348327,36.03105023,banner,2024-07-13 06:07:57,0,경상북도 포항시 남구 이동
40573,129.3378527,36.03162828,banner,2024-07-13 06:08:36,1,경상북도 포항시 남구 이동
40616,129.3709229,36.03434666,banner,2024-07-13 06:59:11,0,경상북도 포항시 남구 송도동
40617,129.3713784,36.03408505,banner,2024-07-13 06:59:43,1,경상북도 포항시 남구 송도동
40620,129.3721471,36.03403794,banner,2024-07-13 06:59:48,1,경상북도 포항시 남구 송도동 송도로 9.0
40623,129.3754083,36.03327582,banner,2024-07-13 07:01:03,2,경상북도 포항시 남구 송도동
40625,129.3776782,36.03348268,banner,2024-07-13 07:01:24,0,경상북도 포항시 남구 송도동
40626,129.3784215,36.03395335,banner,2024-07-13 07:01:53,1,경상북도 포항시 남구 송도동
40627,129.3791553,36.03395781,banner,2024-07-13 07:02:03,2,경상북도 포항시 남구 송도동
40628,129.3800289,36.03369029,banner,2024-07-13 07:04:01,0,경상북도 포항시 남구 송도동
40629,129.3795324,36.03456224,banner,2024-07-13 07:04:05,2,경상북도 포항시 남구 송도동
40646,129.3758087,36.03186854,banner,2024-07-13 07:06:36,0,경상북도 포항시 남구 송도동
40669,129.3484031,36.01388145,banner,2024-07-13 07:18:55,1,경상북도 포항시 남구 상도동 중흥로 85.0
40678,129.3522486,36.01527282,banner,2024-07-13 07:20:05,2,경상북도 포항시 남구 상도동
40684,129.3503889,36.01342291,banner,2024-07-13 07:22:45,1,경상북도 포항시 남구 상도동
40686,129.348745,36.01090959,banner,2024-07-13 07:23:06,0,경상북도 포항시 남구 상도동
40688,129.3481707,36.00991339,banner,2024-07-13 07:23:23,0,경상북도 포항시 남구 상도동
40689,129.3475845,36.00998047,banner,2024-07-13 07:23:27,1,경상북도 포항시 남구 상도동
40693,129.3463646,36.00782662,banner,2024-07-13 07:23:47,0,경상북도 포항시 남구 상도동
40694,129.3455583,36.0067583,banner,2024-07-13 07:23:56,0,경상북도 포항시 남구 상도동
40696,129.3446607,36.00588047,banner,2024-07-13 07:24:02,1,경상북도 포항시 남구 상도동
40700,129.3415218,36.00439744,banner,2024-07-13 07:26:09,0,경상북도 포항시 남구 효자동
40701,129.3421417,36.00433366,banner,2024-07-13 07:26:13,0,경상북도 포항시 남구 효자동
40702,129.3427965,36.00426797,banner,2024-07-13 07:26:17,0,경상북도 포항시 남구 효자동
40703,129.3435553,36.00418285,banner,2024-07-13 07:26:21,0,경상북도 포항시 남구 효자동
40705,129.3439021,36.00000142,banner,2024-07-13 07:26:58,0,경상북도 포항시 남구 연일읍 생지리
40717,129.3592382,36.00058314,banner,2024-07-13 07:31:59,1,경상북도 포항시 남구 연일읍 오천리
40718,129.3529269,35.99916218,banner,2024-07-13 08:02:22,0,경상북도 포항시 남구 연일읍 오천리
40720,129.3524972,35.99671869,banner,2024-07-13 08:02:52,1,경상북도 포항시 남구 연일읍 오천리
40722,129.3517011,35.99665941,banner,2024-07-13 08:03:00,2,경상북도 포항시 남구 연일읍 동문리 동문로53번길 8.0
40725,129.3489912,35.99767532,banner,2024-07-13 08:06:01,1,경상북도 포항시 남구 연일읍 생지리 형산강남로326번길 25.0
40728,129.34442,35.9997253,banner,2024-07-13 08:07:48,1,경상북도 포항시 남구 연일읍 생지리
40730,129.3445356,36.00434341,banner,2024-07-13 08:08:25,0,경상북도 포항시 남구 상도동
40731,129.3446377,36.00500455,banner,2024-07-13 08:08:29,2,경상북도 포항시 남구 효자동
40735,129.3399408,36.00857153,banner,2024-07-13 08:10:49,1,경상북도 포항시 남구 대잠동
40741,129.3394317,36.01538934,banner,2024-07-13 08:13:35,0,경상북도 포항시 남구 대잠동 대잠동길 17.0
40742,129.3407572,36.01379572,banner,2024-07-13 08:15:20,1,경상북도 포항시 남구 대잠동 희망대로 614.0
40752,129.3432982,36.01706674,banner,2024-07-13 08:16:50,2,경상북도 포항시 남구 대잠동
40756,129.3423682,36.01869789,banner,2024-07-13 08:17:04,1,경상북도 포항시 남구 대잠동 시청로 1.0
40768,129.3460716,36.01656988,banner,2024-07-13 08:47:22,0,경상북도 포항시 남구 대잠동
40770,129.345901,36.01583951,banner,2024-07-13 08:47:26,1,경상북도 포항시 남구 대잠동
40772,129.345466,36.01527575,banner,2024-07-13 08:47:32,1,경상북도 포항시 남구 대잠동
40786,129.3446364,36.02557134,banner,2024-07-13 09:04:08,2,경상북도 포항시 남구 대잠동
40787,129.3429864,36.02574242,banner,2024-07-13 09:04:53,2,경상북도 포항시 남구 대잠동
40788,129.3415176,36.02592009,banner,2024-07-13 09:05:05,0,경상북도 포항시 남구 이동 포스코대로 145.0
40791,129.3416814,36.01775611,banner,2024-07-13 09:08:44,1,경상북도 포항시 남구 대잠동
40793,129.3431088,36.01769896,banner,2024-07-13 09:09:39,1,경상북도 포항시 남구 대잠동
40794,129.3431912,36.01834788,banner,2024-07-13 09:09:44,1,경상북도 포항시 남구 대잠동 시청로 1.0
40796,129.3425044,36.01821675,banner,2024-07-13 09:09:54,1,경상북도 포항시 남구 대잠동
40797,129.3422044,36.01938705,banner,2024-07-13 09:10:39,0,경상북도 포항시 남구 대잠동 시청로 1.0
40803,129.3424687,36.0257836,banner,2024-07-13 09:30:12,0,경상북도 포항시 남구 대잠동
40815,129.3628703,36.01676602,banner,2024-07-13 09:44:36,2,경상북도 포항시 남구 대도동
40818,129.3637251,36.01597259,banner,2024-07-13 09:45:05,2,경상북도 포항시 남구 대도동
40822,129.361363,36.01718246,banner,2024-07-13 09:45:23,2,경상북도 포항시 남구 대도동
40849,129.3606552,36.01802053,banner,2024-07-13 11:55:11,0,경상북도 포항시 남구 대도동
40891,129.3601699,36.01783252,banner,2024-07-13 16:36:30,1,경상북도 포항시 남구 대도동
40893,129.3601333,36.0184509,banner,2024-07-13 16:39:27,2,경상북도 포항시 남구 상도동 포스코대로 333.0
40897,129.3635879,36.02188227,banner,2024-07-13 16:40:21,2,경상북도 포항시 남구 대도동
40926,129.3572743,36.01405237,banner,2024-07-13 17:44:14,1,경상북도 포항시 남구 상도동 상대로 98.0
40930,129.354665,36.01188462,banner,2024-07-13 17:46:44,1,경상북도 포항시 남구 상도동
40939,129.3498546,36.01291786,banner,2024-07-13 17:52:45,0,경상북도 포항시 남구 상도동 중흥로 85.0
40945,129.3572433,36.01752381,banner,2024-07-13 18:01:12,0,경상북도 포항시 남구 상도동 중흥로162번길 25.0
40983,129.362255,36.02715257,banner,2024-07-13 18:37:10,2,경상북도 포항시 남구 대도동
41094,129.3379374,36.03214316,banner,2024-07-15 07:28:27,0,경상북도 포항시 남구 이동 이동로 22.0
41096,129.3352703,36.03217942,banner,2024-07-15 07:29:06,0,경상북도 포항시 남구 이동
41102,129.3359392,36.03150893,banner,2024-07-15 07:34:44,2,경상북도 포항시 남구 이동 이동로 4.0
41145,129.3319122,36.03593821,banner,2024-07-15 10:36:41,1,경상북도 포항시 남구 이동
41147,129.3321294,36.03484859,banner,2024-07-15 10:38:07,2,경상북도 포항시 남구 이동 희망대로 352.0
41149,129.3370361,36.02836515,banner,2024-07-15 10:40:01,0,경상북도 포항시 남구 이동
41151,129.338265,36.02566751,banner,2024-07-15 10:40:57,1,경상북도 포항시 남구 이동
41155,129.3400138,36.01756859,banner,2024-07-15 10:41:59,0,경상북도 포항시 남구 대잠동
41165,129.3307526,36.00773204,banner,2024-07-15 10:45:34,0,경상북도 포항시 남구 효자동
41166,129.3290735,36.00719361,banner,2024-07-15 10:45:54,1,경상북도 포항시 남구 효자동
41167,129.3277406,36.00677502,banner,2024-07-15 10:46:09,1,경상북도 포항시 남구 효자동
41169,129.3269132,36.00663432,banner,2024-07-15 10:47:15,2,경상북도 포항시 남구 효자동 청암로 67.0
41177,129.3397696,36.00857908,banner,2024-07-15 10:54:03,1,경상북도 포항시 남구 효자동
41179,129.3428376,36.01177847,banner,2024-07-15 10:54:38,2,경상북도 포항시 남구 대잠동
41180,129.3427903,36.01229974,banner,2024-07-15 10:54:42,0,경상북도 포항시 남구 대잠동
41183,129.3441453,36.01353378,banner,2024-07-15 10:55:29,1,경상북도 포항시 남구 대잠동
41185,129.3445168,36.01407697,banner,2024-07-15 10:55:37,2,경상북도 포항시 남구 대잠동
41186,129.3450855,36.01546748,banner,2024-07-15 10:55:48,1,경상북도 포항시 남구 대잠동 새천년대로 443.0
41187,129.3496281,36.0128617,banner,2024-07-15 10:56:47,0,경상북도 포항시 남구 상도동
41188,129.3503599,36.01300661,banner,2024-07-15 10:57:57,0,경상북도 포항시 남구 상도동
41220,129.3603353,36.01774215,banner,2024-07-15 11:20:59,2,경상북도 포항시 남구 대도동
41231,129.3382709,36.03266861,banner,2024-07-15 12:15:50,1,경상북도 포항시 남구 이동
41233,129.3353918,36.03134854,banner,2024-07-15 12:16:14,2,경상북도 포항시 남구 이동
41278,129.3616367,36.02665306,banner,2024-07-15 12:57:04,0,경상북도 포항시 남구 대도동
41290,129.3469638,36.0177938,banner,2024-07-15 15:35:06,1,경상북도 포항시 남구 대잠동
41291,129.3465995,36.01680362,banner,2024-07-15 15:35:14,1,경상북도 포항시 남구 대잠동
41292,129.3461084,36.01658199,banner,2024-07-15 15:35:18,2,경상북도 포항시 남구 대잠동
41294,129.3487996,36.01090562,banner,2024-07-15 15:38:54,0,경상북도 포항시 남구 상도동 중흥로 58.0
41296,129.349341,36.0113323,banner,2024-07-15 15:39:27,2,경상북도 포항시 남구 상도동 중흥로 66.0
41308,129.3559967,36.01006267,banner,2024-07-15 16:54:26,2,경상북도 포항시 남구 대도동 상공로 13.0
41310,129.3566815,36.00826061,banner,2024-07-15 16:54:40,1,경상북도 포항시 남구 대도동
41322,129.3640772,36.00112619,banner,2024-07-15 16:57:35,1,경상북도 포항시 남구 연일읍 오천리
41332,129.3527534,35.99826953,banner,2024-07-15 17:04:08,2,경상북도 포항시 남구 연일읍 오천리
41334,129.3523586,35.99670416,banner,2024-07-15 17:04:24,2,경상북도 포항시 남구 연일읍 오천리
41335,129.3515651,35.99663003,banner,2024-07-15 17:04:39,1,경상북도 포항시 남구 연일읍 동문리 동문로53번길 8.0
